# int	pos
20200	127521
20264	127518
20231	127514
20188	127518
20208	127513
20176	127519
20128	127521
20191	127514
20160	127516
20108	127519
20140	127519
20123	127520
20112	127517
20150	127519
20230	127518
20205	127517
20287	127517
20298	127523
20204	127518
20290	127517
20203	127519
20157	127518
20253	127520
20283	127520
20159	127519
20237	127516
20275	127516
20212	127516
20189	127522
20182	127518
20097	127517
20153	127517
20213	127514
20157	127519
20231	127522
20201	127519
20174	127517
20299	127517
20246	127521
20139	127518
20265	127517
20271	127518
20283	127513
20326	127522
20296	127520
20138	127518
20102	127520
20176	127519
20175	127518
20212	127517
20182	127520
20137	127516
20218	127515
20212	127519
20115	127516
20224	127516
20227	127515
20189	127521
20227	127520
20116	127519
20095	127519
20135	127521
20153	127515
20120	127516
20188	127516
20154	127518
20117	127519
20146	127521
20162	127517
20138	127521
20220	127518
20240	127516
20192	127520
20264	127518
20203	127516
20088	127520
20173	127522
20158	127520
20120	127519
20231	127520
20165	127519
20078	127524
20129	127517
20178	127520
20177	127516
20233	127518
20176	127520
20174	127517
20103	127519
20086	127521
20138	127518
20151	127517
20114	127517
20076	127521
20149	127516
20265	127520
20280	127517
20321	127516
20291	127517
20309	127520
20251	127520
20145	127516
20133	127517
20123	127521
20122	127518
20149	127519
20238	127516
20224	127520
20155	127518
20226	127520
20175	127521
20165	127517
20199	127516
20185	127518
20193	127514
20257	127518
20200	127517
20155	127514
20213	127514
20255	127517
20218	127517
20225	127514
20238	127521
20210	127516
20225	127521
20257	127516
20231	127520
20190	127519
20248	127513
20183	127519
20190	127515
20172	127520
20200	127517
20171	127517
20075	127518
20017	127517
20063	127522
20084	127518
20034	127517
20102	127518
20096	127520
20017	127521
20036	127520
20091	127514
20126	127520
20070	127517
20038	127519
19984	127521
20036	127518
20063	127518
20047	127520
20048	127518
20109	127518
20067	127521
20071	127522
20188	127520
20070	127519
20059	127521
20114	127520
20107	127520
20144	127519
20148	127517
20129	127517
20116	127519
20138	127521
20055	127518
20102	127516
20152	127519
20178	127518
20160	127517
20198	127518
20231	127522
20216	127518
20213	127517
20241	127518
20184	127518
20165	127515
20089	127519
20130	127516
20157	127517
20102	127520
20042	127523
20161	127520
20214	127520
20193	127521
20126	127518
20143	127522
20024	127518
20098	127520
20135	127521
20160	127518
20211	127519
20244	127520
20216	127523
20262	127514
20195	127515
20077	127519
20177	127517
20264	127521
20221	127519
20231	127515
20189	127519
20164	127521
20196	127523
20258	127522
20245	127519
20224	127522
20230	127520
20228	127522
20192	127517
20205	127516
20169	127519
20218	127515
20256	127519
20277	127514
20276	127519
20252	127515
20216	127515
20235	127520
20268	127521
20218	127522
20303	127522
20367	127522
20219	127518
20294	127519
20295	127519
20170	127519
20261	127516
20215	127519
20202	127520
20277	127515
20257	127519
20258	127518
20266	127521
20287	127520
20214	127520
20350	127518
20296	127523
20148	127518
20208	127518
20265	127522
20202	127517
20274	127516
20265	127518
20196	127518
20305	127519
20293	127519
20222	127520
20184	127520
20185	127519
20143	127516
20192	127519
20205	127516
20116	127520
20230	127518
20264	127520
20209	127518
20253	127518
20296	127518
20202	127519
20265	127522
20239	127517
20210	127517
20213	127523
20227	127520
20246	127517
20288	127517
20269	127516
20235	127516
20291	127517
20242	127518
20216	127516
20311	127520
20240	127520
20139	127522
20208	127521
20209	127519
20140	127524
20193	127520
20217	127516
20167	127516
20239	127520
20216	127517
20115	127519
20243	127517
20249	127519
20132	127519
20119	127520
20105	127520
20069	127524
20173	127515
20149	127516
20189	127517
20266	127518
20289	127518
20162	127517
20178	127515
20190	127518
20109	127516
20177	127522
20198	127520
20116	127519
20259	127517
20198	127522
20183	127514
20205	127517
20252	127518
20196	127518
20277	127521
20208	127521
20083	127521
20154	127521
20120	127522
20095	127521
20197	127520
20149	127521
20124	127514
20283	127516
20232	127519
20197	127518
20200	127515
20166	127519
20134	127520
20288	127519
20278	127522
20196	127520
20282	127520
20146	127522
20148	127519
20350	127518
20394	127517
20299	127525
20285	127522
20308	127520
20185	127524
20199	127519
20204	127520
20188	127520
20241	127516
20198	127521
20133	127519
20278	127519
20197	127516
20157	127516
20145	127522
20089	127521
20033	127523
20173	127522
20206	127518
20147	127520
20200	127519
20153	127521
20137	127521
20241	127519
20257	127518
20154	127521
20204	127521
20242	127521
20200	127520
20177	127523
20156	127518
20131	127518
20171	127520
20183	127518
20146	127519
20203	127519
20189	127519
20159	127518
20275	127520
20230	127518
20153	127517
20196	127519
20249	127517
20250	127521
20253	127519
20247	127518
20222	127521
20294	127518
20280	127518
20256	127520
20257	127520
20213	127519
20231	127518
20299	127514
20303	127519
20233	127518
20276	127518
20239	127517
20248	127515
20230	127514
20169	127518
20195	127520
20246	127519
20250	127519
20207	127518
20289	127518
20291	127526
20243	127521
20209	127521
20241	127518
20296	127521
20312	127517
20274	127522
20278	127521
20250	127517
20235	127518
20235	127518
20275	127519
20265	127517
20240	127519
20229	127524
20228	127518
20240	127523
20235	127521
20261	127523
20184	127522
20180	127523
20200	127522
20158	127517
20150	127522
20117	127516
20148	127522
20075	127519
20077	127517
20072	127522
20090	127522
20159	127517
20247	127518
20213	127519
20136	127521
20158	127523
20145	127519
20219	127526
20257	127522
20302	127519
20360	127516
20305	127518
20308	127516
20287	127519
20229	127522
20090	127519
20127	127517
20189	127518
20184	127520
20268	127518
20312	127519
20268	127518
20308	127516
20205	127520
20131	127516
20168	127518
20166	127518
20183	127520
20239	127520
20291	127518
20242	127519
20318	127523
20325	127519
20309	127525
20299	127519
20368	127518
20293	127516
20396	127518
20344	127523
20273	127517
20326	127521
20337	127518
20278	127520
20225	127521
20325	127521
20280	127519
20303	127522
20274	127521
20203	127519
20323	127522
20392	127520
20284	127516
20289	127521
20279	127520
20255	127521
20299	127521
20328	127520
20230	127522
20315	127524
20354	127521
20249	127520
20260	127520
20335	127519
20291	127519
20261	127523
20317	127520
20257	127521
20336	127520
20418	127522
20393	127519
20439	127520
20365	127519
20279	127520
20365	127522
20270	127524
20241	127522
20320	127520
20319	127518
20319	127521
20374	127520
20374	127521
20277	127521
20353	127524
20351	127522
20275	127516
20282	127520
20295	127520
20269	127521
20298	127518
20366	127519
20242	127525
20299	127524
20248	127522
20249	127520
20362	127523
20285	127521
20199	127520
20280	127522
20187	127517
20155	127519
20244	127519
20350	127520
20294	127523
20251	127518
20253	127518
20195	127523
20263	127517
20241	127519
20206	127518
20256	127521
20290	127520
20197	127520
20230	127521
20204	127521
20152	127518
20186	127523
20188	127522
20132	127517
20177	127519
20212	127515
20188	127516
20338	127519
20381	127521
20373	127520
20427	127518
20362	127518
20246	127520
20223	127521
20142	127518
20153	127521
20316	127522
20428	127520
20286	127524
20298	127521
20251	127525
20127	127521
20208	127521
20257	127520
20248	127520
20318	127515
20293	127519
20286	127518
20322	127518
20300	127517
20148	127521
20207	127521
20253	127519
20275	127521
20287	127517
20252	127523
20301	127519
20293	127521
20222	127522
20133	127521
20260	127521
20244	127521
20181	127519
20250	127519
20196	127516
20166	127519
20262	127520
20249	127517
20221	127519
20326	127517
20269	127516
20221	127522
20282	127520
20291	127518
20240	127517
20282	127518
20233	127522
20157	127521
20221	127521
20246	127516
20196	127517
20298	127520
20289	127520
20253	127515
20415	127518
20440	127523
20354	127518
20419	127517
20395	127521
20289	127519
20320	127519
20306	127520
20284	127518
20295	127520
20202	127523
20189	127516
20268	127520
20242	127518
20271	127516
20296	127521
20324	127520
20289	127518
20254	127521
20246	127524
20237	127520
20225	127520
20271	127522
20266	127520
20292	127522
20222	127518
20172	127515
20256	127517
20183	127520
20177	127519
20174	127514
20153	127520
20116	127520
20121	127520
20181	127522
20189	127521
20245	127523
20337	127519
20335	127518
20371	127519
20384	127522
20255	127521
20270	127521
20265	127521
20275	127521
20210	127521
20314	127518
20305	127517
20215	127521
20193	127521
20142	127520
20202	127522
20184	127521
20178	127523
20176	127521
20260	127522
20255	127516
20294	127520
20290	127522
20191	127521
20297	127520
20290	127521
20311	127521
20281	127519
20331	127517
20305	127521
20324	127519
20306	127519
20256	127518
20228	127522
20215	127521
20121	127518
20144	127519
20155	127519
20176	127515
20203	127518
20248	127518
20316	127522
20246	127525
20279	127520
20260	127524
20256	127522
20271	127518
20327	127519
20316	127514
20279	127515
20255	127523
20294	127521
20251	127520
20196	127519
20180	127520
20160	127519
20231	127516
20333	127523
20299	127520
20293	127521
20212	127520
20149	127522
20268	127517
20255	127518
20332	127520
20402	127519
20333	127525
20352	127520
20255	127521
20208	127516
20222	127520
20322	127518
20290	127518
20288	127521
20228	127522
20166	127522
20243	127526
20293	127522
20229	127525
20256	127524
20229	127519
20190	127522
20238	127521
20317	127515
20250	127522
20198	127519
20258	127516
20161	127518
20275	127516
20253	127520
20148	127519
20220	127521
20203	127523
20127	127524
20224	127522
20261	127523
20161	127521
20177	127519
20214	127519
20178	127520
20214	127519
20255	127522
20226	127521
20258	127523
20273	127520
20182	127521
20282	127523
20279	127521
20148	127519
20163	127519
20212	127517
20179	127523
20269	127525
20232	127517
20197	127523
20238	127516
20214	127520
20146	127522
20221	127521
20217	127520
20071	127521
20079	127523
20187	127523
20179	127522
20294	127522
20264	127523
20043	127523
20120	127518
20181	127519
20130	127523
20221	127521
20225	127518
20090	127519
20097	127524
20186	127520
20091	127523
20238	127521
20134	127519
20133	127519
20225	127520
20200	127520
20201	127518
20231	127521
20178	127522
20144	127521
20194	127520
20251	127522
20149	127521
20222	127522
20230	127521
20166	127523
20177	127527
20156	127524
20091	127522
20120	127517
20157	127518
20105	127520
20172	127520
20183	127520
20175	127523
20216	127519
20294	127519
20253	127520
20328	127521
20281	127519
20270	127521
20258	127518
20216	127521
20152	127519
20205	127518
20198	127519
20120	127520
20150	127521
20104	127519
20038	127519
20212	127521
20249	127521
20258	127526
20276	127520
20239	127520
20205	127525
20316	127522
20315	127524
20299	127522
20268	127516
20225	127522
20085	127522
20204	127522
20187	127521
20181	127522
20250	127520
20179	127516
20101	127519
20163	127522
20120	127524
20126	127524
20292	127525
20243	127523
20179	127520
20224	127522
20247	127520
20184	127521
20297	127519
20323	127519
20227	127523
20208	127524
20233	127521
20270	127521
20337	127521
20334	127524
20271	127524
20273	127519
20206	127521
20150	127523
20172	127517
20217	127523
20220	127527
20293	127520
20305	127520
20219	127525
20252	127522
20196	127520
20132	127514
20174	127522
20202	127522
20171	127521
20254	127526
20250	127522
20126	127526
20221	127525
20228	127519
20208	127521
20351	127520
20319	127519
20303	127520
20319	127521
20237	127520
20226	127522
20331	127522
20396	127523
20321	127519
20336	127527
20257	127521
20233	127520
20283	127521
20280	127525
20316	127519
20331	127521
20255	127524
20223	127521
20198	127525
20348	127524
20361	127524
20398	127519
20336	127523
20287	127516
20265	127522
20215	127525
20216	127524
20271	127520
20324	127526
20224	127520
20188	127526
20225	127523
20227	127522
20220	127524
20221	127523
20278	127522
20290	127522
20283	127524
20170	127518
20206	127518
20257	127521
20269	127524
20246	127518
20243	127522
20239	127524
20299	127524
20251	127520
20239	127521
20265	127525
20160	127521
20192	127520
20286	127522
20311	127522
20289	127525
20269	127520
20283	127520
20360	127520
20268	127522
20232	127522
20182	127521
20233	127522
20290	127526
20261	127522
20239	127524
20184	127522
20247	127523
20228	127520
20259	127524
20239	127521
20226	127520
20191	127521
20218	127527
20173	127524
20277	127525
20208	127520
20207	127524
20191	127522
20274	127525
20272	127523
20185	127516
20205	127519
20204	127520
20213	127525
20248	127524
20285	127522
20302	127523
20287	127520
20205	127525
20255	127520
20300	127522
20204	127522
20248	127519
20197	127521
20189	127522
20260	127525
20308	127519
20204	127524
20220	127527
20246	127523
20208	127523
20309	127521
20230	127522
20222	127526
20258	127521
20158	127524
20213	127522
20283	127522
20329	127519
20300	127522
20318	127519
20420	127525
20301	127522
20335	127525
20263	127522
20259	127523
20293	127522
20315	127522
20224	127526
20292	127523
20353	127525
20250	127521
20309	127521
20349	127522
20307	127521
20308	127522
20291	127525
20262	127522
20342	127520
20299	127521
20297	127518
20309	127524
20278	127523
20229	127522
20267	127522
20280	127522
20208	127525
20345	127519
20371	127521
20282	127522
20340	127521
20334	127524
20284	127519
20326	127522
20416	127524
20354	127525
20333	127521
20362	127523
20340	127525
20370	127524
20373	127523
20263	127520
20338	127524
20339	127523
20208	127522
20228	127523
20203	127525
20170	127524
20243	127522
20278	127523
20221	127523
20272	127522
20234	127526
20198	127521
20266	127521
20291	127522
20276	127522
20389	127521
20441	127525
20391	127525
20357	127519
20280	127523
20170	127523
20264	127523
20299	127525
20222	127522
20382	127522
20345	127525
20353	127523
20335	127525
20257	127526
20209	127525
20289	127519
20306	127525
20191	127527
20302	127527
20289	127526
20223	127525
20259	127523
20299	127522
20247	127521
20268	127529
20254	127526
20245	127524
20298	127526
20293	127523
20307	127527
20317	127523
20281	127520
20198	127526
20318	127520
20348	127522
20264	127523
20277	127524
20217	127527
20162	127524
20304	127525
20247	127527
20262	127524
20297	127522
20270	127523
20224	127524
20327	127525
20340	127521
20279	127523
20295	127522
20247	127521
20213	127522
20244	127523
20224	127524
20173	127522
20258	127526
20224	127521
20219	127527
20249	127524
20167	127526
20205	127517
20240	127522
20256	127521
20241	127527
20292	127524
20203	127526
20131	127528
20264	127526
20337	127528
20381	127523
20458	127524
20346	127523
20363	127524
20380	127526
20342	127523
20260	127522
20247	127524
20297	127520
20321	127518
20304	127523
20240	127523
20234	127524
20285	127527
20308	127522
20227	127522
20299	127525
20241	127521
20228	127522
20196	127524
20217	127521
20177	127521
20227	127520
20236	127525
20134	127527
20215	127524
20257	127523
20236	127521
20261	127528
20258	127523
20257	127524
20251	127521
20232	127523
20203	127529
20223	127525
20201	127524
20114	127522
20127	127525
20154	127528
20259	127526
20342	127523
20382	127522
20341	127522
20424	127524
20349	127522
20358	127523
20423	127522
20476	127523
20402	127524
20361	127519
20380	127525
20327	127521
20289	127527
20247	127527
20163	127523
20235	127523
20265	127526
20174	127523
20168	127525
20095	127523
20075	127528
20121	127523
20196	127522
20193	127520
20217	127524
20320	127528
20228	127523
20187	127522
20224	127523
20314	127526
20270	127521
20286	127525
20221	127523
20227	127526
20272	127525
20257	127522
20212	127524
20229	127527
20217	127524
20131	127526
20162	127520
20179	127522
20159	127523
20266	127524
20306	127525
20247	127525
20264	127528
20290	127527
20275	127525
20248	127522
20270	127526
20274	127523
20211	127522
20198	127525
20199	127526
20284	127526
20248	127523
20196	127523
20263	127526
20226	127522
20234	127523
20282	127520
20208	127521
20212	127527
20294	127525
20277	127524
20301	127525
20308	127526
20262	127524
20208	127526
20208	127523
20248	127521
20213	127526
20197	127523
20255	127527
20176	127526
20172	127526
20212	127524
20166	127523
20172	127522
20156	127524
20151	127523
20258	127527
20354	127525
20319	127526
20362	127520
20342	127522
20404	127525
20388	127527
20364	127523
20356	127522
20355	127524
20438	127526
20362	127521
20358	127521
20302	127523
20194	127522
20177	127524
20220	127526
20148	127525
20207	127529
20173	127525
20137	127526
20267	127524
20293	127530
20185	127531
20248	127523
20253	127523
20236	127524
20269	127526
20325	127526
20300	127528
20300	127526
20317	127529
20282	127527
20293	127523
20319	127523
20276	127527
20314	127526
20354	127530
20323	127527
20345	127523
20402	127523
20348	127527
20364	127523
20321	127524
20228	127526
20250	127530
20272	127530
20257	127525
20281	127525
20215	127524
20206	127523
20289	127524
20297	127525
20216	127527
20298	127528
20297	127530
20285	127526
20320	127529
20347	127522
20346	127527
20402	127528
20347	127524
20318	127525
20347	127522
20298	127526
20255	127526
20328	127524
20311	127527
20274	127526
20303	127529
20356	127526
20307	127523
20332	127524
20298	127521
20283	127526
20346	127529
20379	127520
20342	127527
20397	127524
20352	127524
20244	127526
20248	127526
20246	127522
20253	127523
20378	127522
20323	127526
20243	127523
20326	127528
20280	127525
20186	127524
20304	127526
20311	127524
20229	127526
20333	127530
20379	127527
20373	127523
20391	127529
20389	127523
20301	127522
20372	127527
20337	127524
20220	127525
20280	127529
20298	127525
20246	127528
20319	127528
20340	127526
20228	127524
20320	127529
20328	127527
20295	127527
20349	127527
20334	127528
20252	127526
20276	127529
20296	127526
20328	127529
20351	127527
20290	127521
20198	127521
20308	127521
20298	127524
20333	127526
20368	127527
20316	127527
20239	127526
20319	127520
20274	127526
20189	127523
20232	127526
20219	127523
20155	127527
20285	127529
20352	127522
20322	127523
20335	127526
20361	127527
20328	127527
20358	127530
20328	127526
20282	127522
20352	127527
20239	127526
20191	127524
20213	127527
20211	127524
20207	127531
20314	127526
20357	127526
20365	127525
20444	127526
20467	127522
20405	127521
20395	127521
20317	127527
20307	127531
20326	127526
20338	127526
20287	127524
20349	127527
20361	127525
20359	127526
20383	127528
20379	127530
20339	127528
20364	127527
20342	127529
20227	127520
20284	127524
20357	127526
20304	127526
20343	127528
20247	127527
20284	127526
20341	127526
20326	127524
20304	127529
20393	127525
20317	127528
20293	127527
20306	127525
20223	127525
20189	127525
20260	127527
20308	127527
20258	127528
20265	127527
20232	127526
20193	127522
20259	127527
20231	127522
20246	127528
20254	127530
20270	127524
20250	127526
20310	127526
20339	127529
20230	127526
20206	127531
20241	127525
20255	127529
20245	127523
20247	127526
20256	127528
20273	127529
20301	127528
20311	127527
20306	127528
20317	127527
20260	127531
20283	127525
20309	127531
20249	127526
20333	127525
20323	127525
20221	127527
20176	127526
20210	127526
20210	127524
20233	127525
20269	127529
20324	127531
20402	127529
20352	127524
20349	127526
20293	127527
20331	127529
20376	127530
20438	127527
20344	127529
20287	127526
20184	127529
20130	127525
20175	127525
20100	127527
20207	127524
20267	127530
20239	127527
20223	127526
20249	127526
20191	127527
20215	127529
20143	127531
20108	127529
20145	127527
20175	127530
20174	127525
20156	127528
20255	127525
20247	127526
20273	127525
20205	127526
20201	127530
20235	127528
20232	127526
20177	127524
20186	127529
20216	127531
20223	127527
20257	127530
20219	127530
20217	127528
20219	127524
20242	127526
20198	127530
20248	127522
20258	127529
20207	127526
20208	127528
20172	127528
20061	127526
20176	127531
20229	127528
20246	127528
20324	127528
20272	127529
20279	127525
20373	127526
20383	127526
20230	127528
20263	127525
20263	127530
20316	127529
20362	127524
20303	127531
20292	127527
20381	127525
20398	127524
20305	127529
20361	127525
20326	127526
20216	127524
20298	127528
20205	127525
20185	127531
20269	127528
20262	127530
20282	127529
20325	127529
20323	127530
20295	127523
20380	127526
20364	127525
20300	127528
20290	127527
20197	127524
20226	127526
20273	127529
20270	127526
20208	127533
20247	127530
20205	127530
20188	127523
20232	127530
20201	127527
20233	127529
20343	127526
20343	127530
20219	127529
20317	127528
20289	127524
20287	127527
20349	127527
20365	127528
20291	127529
20291	127528
20218	127526
20164	127529
20259	127529
20298	127527
20236	127527
20290	127524
20259	127530
20218	127526
20239	127524
20270	127530
20218	127528
20339	127527
20365	127527
20203	127528
20257	127530
20273	127526
20209	127529
20298	127531
20240	127532
20164	127526
20300	127528
20267	127529
20200	127523
20274	127531
20311	127532
20259	127528
20329	127525
20250	127527
20163	127524
20264	127527
20298	127526
20261	127530
20321	127530
20245	127529
20155	127529
20246	127529
20208	127529
20210	127527
20324	127533
20322	127528
20239	127528
20291	127524
20217	127528
20212	127530
20289	127529
20247	127532
20158	127526
20292	127527
20306	127530
20221	127525
20310	127525
20292	127529
20205	127529
20260	127525
20368	127526
20283	127527
20303	127525
20260	127530
20177	127528
20214	127525
20252	127522
20312	127529
20319	127530
20299	127527
20265	127525
20220	127530
20254	127526
20193	127528
20321	127528
20233	127528
20208	127527
20263	127526
20193	127528
20130	127526
20228	127527
20247	127527
20206	127525
20190	127530
20194	127528
20154	127529
20353	127527
20475	127530
20411	127531
20467	127528
20424	127527
20253	127529
20248	127530
20280	127529
20192	127531
20189	127530
20202	127527
20178	127529
20155	127528
20169	127529
20197	127529
20299	127527
20252	127531
20227	127529
20260	127529
20244	127527
20254	127529
20396	127526
20404	127529
20320	127530
20303	127527
20238	127530
20216	127528
20220	127530
20206	127532
20235	127530
20238	127533
20178	127529
20256	127532
20285	127528
20276	127532
20254	127526
20231	127527
20180	127527
20151	127531
20125	127530
20166	127529
20189	127527
20218	127530
20220	127530
20221	127529
20282	127528
20268	127530
20216	127529
20201	127527
20244	127531
20219	127533
20140	127530
20165	127530
20202	127531
20188	127528
20143	127529
20196	127525
20231	127530
20233	127529
20183	127528
20230	127529
20312	127528
20300	127529
20240	127533
20222	127526
20231	127531
20138	127530
20172	127530
20216	127529
20240	127529
20231	127532
20252	127529
20240	127532
20266	127528
20265	127529
20195	127529
20124	127535
20149	127531
20135	127533
20149	127530
20196	127528
20179	127530
20204	127527
20278	127531
20211	127526
20217	127530
20245	127527
20089	127527
20054	127531
20190	127526
20145	127526
20179	127532
20111	127528
20118	127525
20179	127528
20243	127532
20214	127527
20243	127528
20192	127529
20116	127533
20140	127528
20148	127533
20084	127531
20133	127530
20175	127530
20220	127532
20248	127528
20190	127529
20160	127530
20221	127529
20179	127531
20126	127531
20212	127532
20251	127528
20198	127533
20232	127527
20167	127528
20169	127527
20239	127533
20252	127529
20265	127528
20321	127529
20252	127530
20174	127531
20284	127530
20283	127528
20227	127528
20262	127531
20234	127528
20109	127531
20234	127529
20228	127533
20210	127528
20279	127529
20260	127530
20253	127532
20379	127531
20322	127530
20301	127528
20339	127531
20310	127528
20257	127530
20220	127537
20234	127534
20159	127532
20165	127531
20194	127531
20235	127531
20226	127534
20223	127529
20112	127533
20220	127530
20278	127525
20138	127534
20281	127536
20172	127531
20160	127534
20249	127536
20245	127528
20150	127530
20289	127532
20277	127530
20216	127531
20282	127528
20348	127535
20273	127529
20301	127528
20331	127530
20221	127531
20233	127532
20203	127529
20128	127535
20207	127532
20202	127537
20230	127532
20282	127535
20235	127532
20142	127532
20190	127529
20226	127531
20211	127528
20338	127530
20338	127531
20244	127529
20260	127529
20243	127531
20231	127530
20327	127532
20321	127530
20239	127531
20278	127533
20306	127530
20238	127531
20267	127532
20187	127533
20169	127534
20230	127532
20246	127531
20167	127532
20293	127534
20341	127533
20212	127532
20214	127530
20302	127533
20245	127533
20299	127532
20256	127529
20205	127532
20253	127531
20227	127527
20188	127531
20237	127534
20169	127529
20111	127534
20269	127528
20237	127533
20236	127533
20285	127529
20265	127530
20276	127531
20330	127530
20341	127530
20271	127530
20354	127532
20324	127534
20278	127528
20383	127534
20326	127530
20290	127531
20389	127534
20383	127529
20312	127532
20310	127525
20240	127528
20213	127535
20262	127530
20222	127529
20182	127534
20256	127526
20236	127534
20240	127529
20373	127532
20395	127533
20323	127530
20325	127531
20341	127530
20227	127534
20241	127529
20232	127527
20176	127527
20220	127535
20256	127535
20224	127535
20262	127533
20305	127529
20255	127531
20288	127532
20290	127532
20378	127533
20377	127533
20278	127533
20248	127529
20263	127531
20274	127527
20234	127531
20237	127529
20240	127532
20257	127533
20278	127534
20287	127532
20235	127532
20314	127530
20282	127531
20266	127531
20271	127534
20306	127526
20352	127531
20361	127534
20387	127530
20372	127530
20331	127533
20297	127531
20299	127534
20302	127531
20286	127530
20264	127534
20243	127529
20224	127534
20222	127535
20304	127539
20286	127536
20281	127536
20315	127533
20288	127533
20276	127531
20300	127529
20287	127531
20205	127534
20187	127537
20231	127529
20142	127534
20224	127534
20270	127534
20248	127533
20245	127532
20216	127533
20231	127531
20243	127534
20286	127528
20314	127533
20331	127531
20334	127529
20381	127534
20319	127534
20272	127534
20260	127533
20253	127535
20243	127533
20292	127532
20395	127531
20343	127531
20325	127536
20306	127533
20288	127532
20333	127530
20294	127530
20256	127532
20254	127531
20208	127532
20113	127529
20152	127532
20200	127535
20211	127530
20201	127534
20143	127529
20146	127535
20164	127535
20141	127532
20131	127532
20165	127532
20126	127534
20159	127534
20226	127533
20213	127528
20214	127532
20257	127532
20223	127529
20242	127532
20287	127534
20212	127533
20242	127532
20206	127533
20155	127532
20275	127532
20295	127534
20266	127536
20231	127533
20185	127533
20161	127531
20232	127530
20252	127533
20201	127533
20163	127533
20112	127534
20206	127533
20219	127531
20259	127532
20208	127534
20246	127537
20240	127533
20176	127532
20265	127531
20242	127533
20161	127532
20249	127531
20239	127536
20221	127531
20276	127532
20252	127529
20251	127533
20197	127532
20248	127531
20220	127534
20256	127533
20323	127536
20276	127533
20329	127529
20254	127535
20229	127536
20292	127535
20321	127536
20276	127534
20360	127530
20397	127535
20275	127531
20303	127533
20230	127535
20268	127532
20275	127534
20308	127533
20234	127536
20302	127531
20334	127537
20282	127535
20349	127531
20294	127533
20303	127535
20386	127533
20395	127532
20374	127531
20342	127533
20352	127539
20322	127535
20455	127535
20356	127535
20255	127533
20290	127533
20300	127527
20245	127534
20423	127539
20404	127530
20332	127530
20391	127536
20382	127536
20246	127535
20332	127534
20274	127541
20237	127534
20382	127535
20315	127532
20197	127536
20165	127533
20238	127537
20244	127533
20315	127530
20276	127535
20235	127533
