# int	pos
20227	127478
20296	127484
20323	127480
20311	127480
20279	127481
20274	127481
20224	127477
20299	127480
20178	127483
20148	127479
20221	127477
20214	127479
20257	127475
20303	127481
20236	127481
20343	127475
20332	127479
20292	127478
20281	127482
20312	127481
20211	127483
20317	127483
20269	127479
20204	127478
20216	127482
20218	127479
20259	127481
20301	127481
20288	127479
20293	127480
20354	127479
20348	127482
20312	127480
20300	127481
20363	127485
20325	127487
20372	127482
20323	127478
20300	127479
20332	127481
20351	127481
20298	127483
20292	127480
20311	127476
20307	127479
20453	127481
20422	127482
20337	127479
20391	127477
20362	127475
20325	127481
20389	127482
20389	127477
20302	127480
20361	127482
20351	127480
20342	127477
20384	127481
20368	127478
20286	127477
20409	127483
20346	127482
20271	127480
20370	127481
20321	127480
20255	127479
20261	127480
20267	127483
20231	127481
20238	127480
20299	127479
20229	127479
20354	127478
20316	127483
20199	127482
20240	127482
20243	127482
20260	127482
20342	127481
20333	127479
20272	127483
20419	127475
20353	127483
20346	127481
20429	127483
20366	127480
20246	127477
20187	127478
20234	127481
20237	127481
20371	127480
20407	127479
20367	127481
20407	127479
20383	127478
20332	127479
20355	127479
20295	127477
20205	127480
20337	127480
20311	127475
20270	127483
20339	127481
20293	127484
20263	127484
20329	127481
20307	127482
20225	127480
20265	127477
20307	127480
20209	127476
20248	127481
20276	127479
20204	127485
20331	127485
20342	127480
20301	127481
20370	127481
20315	127482
20265	127482
20312	127480
20314	127482
20299	127484
20322	127482
20335	127480
20286	127481
20305	127482
20284	127486
20208	127480
20266	127484
20299	127480
20329	127482
20374	127482
20322	127481
20247	127477
20240	127481
20245	127475
20171	127485
20257	127479
20315	127478
20294	127484
20355	127478
20303	127476
20274	127480
20310	127479
20289	127479
20263	127483
20276	127481
20218	127477
20229	127481
20355	127482
20210	127481
20164	127478
20223	127481
20272	127479
20299	127481
20289	127481
20264	127480
20269	127483
20359	127479
20290	127480
20285	127488
20312	127481
20371	127481
20345	127483
20327	127480
20364	127482
20243	127480
20304	127481
20333	127482
20320	127482
20371	127484
20347	127480
20279	127479
20337	127481
20336	127478
20280	127479
20361	127477
20283	127480
20267	127484
20296	127482
20251	127479
20212	127483
20297	127480
20333	127482
20371	127482
20307	127482
20296	127478
20247	127481
20276	127479
20311	127479
20273	127478
20278	127481
20368	127481
20279	127480
20368	127482
20443	127476
20426	127476
20476	127482
20431	127482
20325	127478
20358	127479
20413	127481
20362	127482
20369	127482
20443	127480
20443	127481
20365	127483
20361	127484
20377	127484
20393	127482
20292	127481
20358	127480
20487	127483
20494	127477
20442	127478
20440	127478
20375	127479
20335	127475
20270	127482
20349	127480
20281	127478
20306	127478
20334	127480
20316	127479
20285	127481
20285	127479
20270	127480
20333	127481
20307	127482
20362	127482
20415	127484
20453	127486
20422	127480
20362	127483
20408	127482
20419	127487
20418	127479
20456	127482
20494	127481
20430	127479
20412	127479
20385	127477
20350	127481
20384	127479
20460	127478
20406	127480
20420	127480
20384	127477
20392	127480
20442	127484
20482	127480
20433	127485
20475	127482
20489	127478
20445	127483
20425	127479
20391	127481
20352	127476
20434	127476
20482	127480
20412	127481
20416	127480
20383	127483
20325	127482
20281	127479
20282	127482
20261	127479
20359	127480
20347	127481
20264	127480
20324	127480
20385	127479
20347	127483
20411	127482
20439	127481
20359	127482
20412	127478
20404	127481
20374	127485
20416	127482
20427	127480
20439	127480
20477	127486
20508	127481
20429	127480
20456	127482
20516	127485
20451	127481
20560	127486
20528	127478
20415	127479
20343	127482
20311	127478
20287	127481
20346	127487
20331	127483
20333	127477
20365	127482
20339	127483
20202	127481
20310	127484
20207	127483
20187	127483
20225	127480
20177	127484
20209	127479
20282	127477
20324	127477
20279	127479
20316	127483
20313	127483
20249	127482
20280	127483
20291	127483
20265	127480
20274	127484
20338	127479
20316	127477
20353	127480
20307	127483
20219	127482
20308	127479
20281	127482
20275	127483
20356	127479
20241	127480
20182	127478
20336	127484
20345	127483
20258	127482
20362	127487
20327	127485
20242	127485
20316	127484
20317	127489
20307	127483
20374	127482
20342	127482
20317	127480
20449	127478
20420	127475
20460	127482
20556	127483
20530	127483
20392	127483
20399	127479
20361	127479
20344	127483
20369	127479
20406	127484
20323	127479
20352	127479
20409	127480
20414	127478
20469	127482
20410	127482
20318	127482
20365	127479
20389	127476
20326	127480
20423	127480
20430	127482
20352	127482
20414	127480
20298	127483
20303	127480
20371	127478
20410	127480
20400	127484
20534	127478
20551	127482
20482	127478
20576	127475
20529	127481
20313	127482
20324	127478
20371	127482
20261	127479
20258	127481
20287	127484
20308	127481
20305	127485
20300	127484
20203	127481
20258	127484
20370	127480
20286	127478
20443	127481
20440	127481
20349	127479
20351	127482
20300	127481
20254	127477
20343	127481
20326	127484
20308	127481
20378	127477
20392	127480
20335	127478
20380	127479
20379	127484
20299	127485
20363	127480
20418	127479
20362	127479
20395	127480
20389	127477
20284	127482
20344	127483
20369	127484
20311	127485
20458	127481
20351	127483
20350	127488
20361	127483
20315	127483
20248	127480
20335	127482
20285	127479
20313	127479
20329	127483
20344	127481
20296	127484
20283	127484
20317	127486
20282	127478
20341	127480
20296	127481
20188	127479
20218	127484
20126	127483
20110	127482
20140	127480
20176	127481
20126	127481
20209	127482
20202	127484
20223	127476
20215	127479
20155	127479
20226	127482
20318	127481
20272	127479
20258	127480
20257	127480
20215	127479
20160	127484
20208	127482
20204	127480
20174	127480
20192	127484
20196	127480
20192	127483
20214	127481
20290	127481
20238	127484
20321	127477
20349	127481
20223	127481
20282	127480
20337	127484
20321	127481
20365	127481
20311	127485
20292	127482
20274	127483
20279	127480
20247	127482
20310	127479
20265	127481
20210	127481
20201	127485
20248	127481
20354	127484
20329	127480
20295	127481
20309	127485
20295	127475
20301	127476
20311	127479
20255	127480
20281	127483
20313	127482
20321	127485
20365	127482
20353	127479
20237	127483
20219	127484
20209	127482
20187	127482
20198	127484
20148	127482
20159	127481
20274	127479
20292	127480
20270	127480
20291	127478
20284	127484
20312	127481
20339	127484
20281	127481
20212	127483
20262	127484
20275	127483
20286	127483
20324	127487
20335	127480
20245	127485
20267	127483
20233	127481
20223	127480
20255	127482
20263	127482
20272	127482
20261	127485
20215	127481
20208	127479
20307	127482
20337	127481
20270	127481
20222	127480
20300	127480
20297	127480
20331	127484
20281	127488
20298	127487
20323	127481
20311	127483
20226	127482
20271	127483
20208	127481
20181	127480
20192	127481
20195	127478
20195	127483
20232	127480
20306	127482
20300	127487
20328	127483
20199	127482
20123	127485
20170	127483
20199	127483
20238	127480
20259	127483
20228	127483
20169	127482
20214	127485
20157	127482
20118	127484
20188	127486
20217	127484
20097	127482
20175	127481
20195	127485
20219	127487
20288	127485
20308	127484
20197	127482
20301	127485
20270	127485
20125	127485
20172	127486
20206	127479
20190	127479
20303	127485
20285	127482
20235	127483
20295	127481
20196	127480
20126	127483
20209	127482
20189	127478
20169	127481
20204	127485
20257	127483
20222	127482
20185	127480
20105	127482
20092	127487
20194	127479
20272	127480
20247	127482
20282	127481
20259	127483
20274	127484
20393	127478
20383	127481
20305	127487
20265	127485
20256	127487
20224	127481
20258	127482
20262	127487
20241	127483
20278	127481
20303	127481
20292	127482
20358	127484
20321	127480
20279	127484
20323	127485
20333	127486
20231	127486
20216	127486
20229	127482
20231	127480
20327	127485
20290	127482
20273	127483
20346	127483
20366	127484
20272	127483
20259	127484
20261	127484
20231	127484
20219	127481
20204	127484
20216	127485
20346	127489
20286	127485
20273	127481
20335	127481
20333	127482
20277	127482
20383	127481
20357	127482
20267	127481
20350	127480
20309	127484
20259	127485
20361	127483
20356	127480
20317	127481
20396	127484
20410	127480
20324	127479
20352	127482
20390	127479
20263	127482
20280	127484
20307	127480
20196	127482
20247	127482
20188	127484
20104	127481
20190	127486
20211	127483
20159	127482
20258	127483
20202	127484
20261	127486
20378	127481
20368	127481
20273	127482
20413	127482
20397	127483
20246	127485
20337	127482
20316	127481
20280	127479
20275	127481
20200	127480
20265	127483
20269	127484
20233	127484
20264	127482
20297	127482
20274	127482
20212	127478
20263	127481
20340	127482
20318	127485
20316	127485
20334	127479
20223	127484
20293	127485
20252	127483
20206	127483
20199	127487
20184	127487
20161	127488
20138	127483
20097	127480
20124	127481
20277	127483
20290	127485
20242	127484
20294	127481
20202	127483
20184	127484
20274	127480
20255	127480
20240	127480
20174	127483
20190	127487
20251	127479
20290	127483
20282	127485
20200	127484
20223	127485
20247	127483
20259	127479
20332	127483
20282	127478
20193	127480
20277	127483
20175	127482
20136	127481
20249	127483
20243	127485
20241	127480
20237	127485
20297	127482
20261	127482
20270	127480
20234	127484
20242	127481
20241	127486
20251	127483
20162	127482
20201	127480
20181	127485
20165	127480
20225	127477
20194	127482
20255	127484
20285	127483
20285	127484
20317	127490
20259	127486
20309	127484
20348	127485
20272	127482
20255	127485
20256	127482
20214	127483
20275	127484
20323	127482
20235	127484
20237	127481
20256	127484
20282	127483
20258	127487
20311	127486
20258	127484
20271	127487
20367	127487
20293	127485
20220	127488
20227	127487
20215	127487
20279	127485
20204	127483
20177	127488
20219	127484
20258	127485
20318	127486
20311	127484
20355	127482
20222	127486
20265	127484
20366	127483
20385	127482
20376	127480
20347	127482
20356	127484
20376	127485
20353	127482
20262	127484
20235	127483
20170	127483
20229	127483
20266	127489
20293	127486
20261	127482
20333	127482
20341	127482
20303	127479
20248	127485
20216	127483
20208	127483
20249	127481
20263	127483
20267	127484
20333	127482
20368	127480
20343	127482
20342	127480
20327	127480
20309	127484
20315	127482
20356	127479
20298	127483
20306	127481
20259	127483
20179	127485
20228	127485
20320	127482
20373	127485
20331	127482
20258	127483
20198	127487
20225	127487
20262	127488
20270	127483
20342	127485
20390	127481
20297	127481
20253	127485
20276	127486
20201	127484
20308	127485
20318	127486
20285	127490
20394	127480
20330	127490
20103	127481
20229	127487
20294	127485
20250	127480
20346	127481
20340	127484
20336	127485
20395	127485
20375	127479
20307	127485
20425	127483
20439	127484
20334	127485
20371	127482
20379	127483
20348	127484
20452	127485
20444	127482
20393	127488
20470	127481
20447	127481
20358	127484
20394	127487
20380	127488
20320	127487
20316	127486
20335	127484
20286	127485
20311	127482
20265	127485
20238	127481
20325	127483
20287	127485
20205	127483
20307	127484
20301	127485
20219	127487
20275	127484
20289	127485
20358	127482
20414	127484
20427	127484
20413	127485
20450	127482
20365	127488
20229	127485
20315	127488
20269	127488
20325	127483
20392	127485
20364	127486
20315	127486
20374	127484
20347	127483
20292	127482
20350	127483
20300	127484
20228	127481
20312	127485
20372	127486
20283	127485
20386	127488
20402	127488
20281	127487
20332	127485
20260	127485
20209	127487
20287	127486
20320	127481
20273	127483
20305	127488
20344	127481
20362	127485
20428	127489
20374	127486
20250	127484
20278	127487
20294	127486
20287	127488
20326	127481
20275	127489
20219	127483
20255	127485
20268	127485
20240	127485
20316	127489
20343	127483
20283	127483
20369	127487
20302	127479
20238	127488
20324	127486
20312	127484
20302	127481
20319	127485
20348	127487
20282	127490
20375	127486
20385	127486
20333	127485
20309	127482
20351	127484
20327	127486
20288	127483
20242	127486
20218	127482
20275	127483
20249	127482
20163	127480
20230	127481
20186	127485
20180	127481
20200	127482
20217	127486
20256	127483
20297	127491
20261	127490
20222	127487
20362	127484
20352	127482
20273	127483
20374	127483
20331	127485
20244	127482
20354	127481
20285	127489
20282	127482
20331	127490
20327	127486
20309	127481
20301	127479
20277	127482
20151	127482
20278	127489
20274	127485
20266	127485
20288	127487
20229	127488
20222	127482
20199	127487
20139	127487
20129	127482
20229	127484
20181	127486
20175	127485
20330	127485
20287	127481
20190	127483
20255	127485
20257	127486
20293	127484
20320	127484
20262	127484
20271	127484
20301	127488
20252	127486
20221	127484
20283	127483
20324	127486
20354	127488
20289	127484
20230	127486
20192	127484
20189	127484
20268	127486
20296	127483
20289	127483
20230	127487
20237	127486
20257	127485
20344	127485
20343	127485
20334	127486
20286	127487
20263	127487
20324	127488
20339	127486
20377	127484
20253	127484
20269	127485
20285	127484
20252	127486
20328	127486
20299	127482
20248	127484
20206	127481
20231	127489
20261	127488
20282	127486
20368	127489
20314	127488
20312	127488
20288	127485
20260	127484
20368	127487
20339	127484
20311	127485
20357	127490
20363	127486
20350	127485
20356	127484
20335	127487
20294	127488
20312	127485
20354	127484
20299	127487
20225	127486
20295	127482
20295	127485
20285	127484
20283	127486
20283	127488
20301	127484
20306	127490
20244	127486
20312	127483
20355	127485
20256	127485
20301	127482
20285	127484
20311	127485
20371	127481
20386	127484
20329	127486
20413	127485
20383	127488
20330	127484
20435	127481
20476	127490
20418	127487
20396	127483
20285	127480
20287	127486
20277	127486
20364	127484
20280	127487
20277	127485
20307	127485
20273	127487
20366	127485
20418	127484
20372	127481
20310	127486
20289	127485
20231	127487
20326	127485
20281	127484
20243	127482
20355	127487
20375	127485
20260	127487
20299	127486
20266	127487
20307	127490
20303	127488
20372	127485
20317	127487
20391	127485
20369	127485
20347	127486
20425	127485
20376	127487
20311	127488
20329	127488
20262	127490
20220	127484
20263	127488
20354	127485
20383	127488
20397	127487
20346	127486
20286	127485
20353	127488
20253	127483
20206	127487
20280	127487
20240	127488
20212	127486
20309	127483
20340	127484
20288	127489
20334	127485
20307	127489
20256	127484
20278	127486
20280	127489
20250	127490
20363	127485
20256	127485
20265	127488
20319	127484
20301	127486
20239	127483
20325	127485
20309	127487
20274	127485
20376	127486
20317	127486
20258	127483
20290	127483
20299	127487
20272	127486
20345	127486
20346	127487
20334	127486
20398	127489
20367	127486
20283	127481
20343	127485
20341	127485
20256	127493
20360	127486
20386	127487
20315	127485
20341	127485
20294	127485
20230	127486
20332	127489
20305	127487
20274	127485
20423	127486
20386	127482
20381	127489
20495	127493
20468	127488
20415	127488
20413	127486
20409	127488
20279	127487
20243	127490
20362	127487
20241	127486
20340	127485
20330	127487
20239	127485
20282	127484
20238	127486
20168	127491
20225	127487
20237	127483
20169	127490
20257	127490
20287	127486
20291	127489
20295	127489
20291	127486
20322	127485
20315	127491
20301	127487
20306	127488
20341	127487
20384	127488
20431	127487
20409	127484
20331	127486
20322	127489
20387	127481
20426	127485
20365	127487
20336	127484
20295	127485
20328	127487
20397	127487
20316	127487
20320	127486
20388	127483
20401	127490
20399	127488
20398	127485
20361	127484
20344	127488
20397	127485
20413	127488
20358	127488
20393	127485
20360	127485
20312	127483
20308	127486
20354	127484
20283	127490
20399	127487
20385	127487
20357	127488
20364	127492
20368	127486
20394	127487
20482	127487
20499	127490
20437	127486
20386	127486
20321	127486
20276	127489
20291	127488
20282	127488
20312	127486
20307	127487
20279	127488
20299	127489
20303	127487
20303	127488
20280	127484
20348	127491
20422	127488
20388	127487
20441	127489
20404	127487
20281	127484
20308	127488
20306	127486
20314	127485
20351	127487
20354	127493
20368	127486
20347	127490
20345	127485
20324	127486
20359	127485
20435	127487
20396	127485
20490	127484
20426	127487
20343	127487
20349	127487
20331	127484
20264	127485
20334	127486
20332	127489
20305	127489
20340	127492
20348	127487
20310	127488
20323	127487
20282	127488
20302	127487
20268	127490
20307	127487
20338	127483
20375	127491
20442	127486
20411	127489
20383	127487
20436	127488
20427	127482
20382	127491
20335	127491
20385	127489
20315	127490
20322	127489
20255	127490
20254	127484
20194	127486
20266	127492
20247	127487
20315	127490
20370	127485
20330	127488
20332	127491
20373	127486
20223	127490
20177	127487
20148	127489
20114	127489
20254	127483
20262	127488
20232	127493
20300	127490
20280	127490
20238	127488
20279	127484
20221	127488
20192	127488
20256	127486
20167	127488
20035	127484
20154	127488
20128	127487
20192	127488
20308	127486
20268	127489
20217	127488
20198	127485
20189	127485
20057	127487
20129	127488
20208	127490
20186	127489
20239	127488
20236	127491
20183	127489
20275	127487
20236	127487
20179	127485
20217	127491
20269	127490
20171	127491
20176	127492
20209	127486
20222	127489
20289	127492
20254	127488
20240	127487
20247	127487
20195	127486
20159	127488
20208	127489
20199	127491
20166	127491
20193	127491
20226	127491
20188	127485
20168	127483
20197	127488
20159	127489
20188	127488
20104	127491
20090	127488
20186	127485
20130	127488
20166	127490
20178	127489
20300	127489
20284	127487
20275	127486
20238	127487
20245	127489
20272	127489
20237	127488
20188	127488
20222	127489
20254	127485
20205	127485
20218	127486
20273	127492
20245	127490
20285	127488
20302	127486
20246	127486
20329	127487
20318	127492
20281	127491
20342	127488
20408	127491
20325	127490
20419	127489
20411	127491
20266	127487
20364	127490
20359	127489
20269	127485
20276	127487
20365	127490
20310	127493
20337	127488
20369	127486
20250	127486
20356	127487
20374	127489
20291	127492
20274	127486
20309	127486
20261	127490
20320	127486
20337	127488
20338	127489
20390	127489
20382	127489
20293	127488
20318	127489
20331	127491
20309	127490
20329	127489
20365	127491
20355	127486
20407	127491
20399	127485
20310	127486
20408	127488
20379	127489
20276	127491
20323	127487
20302	127490
20276	127488
20374	127488
20397	127487
20303	127490
20402	127491
20425	127486
20328	127484
20325	127485
20321	127488
20258	127490
20386	127490
20353	127490
20335	127486
20441	127488
20389	127484
20334	127484
20320	127489
20353	127490
20350	127482
20346	127489
20330	127484
20251	127487
20388	127491
20389	127489
20324	127491
20294	127487
20290	127488
20263	127490
20377	127490
20377	127491
20381	127492
20394	127491
20357	127488
20315	127487
20437	127489
20299	127491
20210	127490
20250	127487
20281	127486
20295	127490
20359	127490
20365	127492
20279	127489
20339	127490
20392	127491
20309	127487
20396	127487
20347	127488
20319	127490
20385	127490
20376	127490
20263	127488
20394	127491
20386	127490
20329	127486
20427	127490
20390	127489
20314	127486
20335	127488
20302	127490
20235	127489
20270	127488
20311	127490
20306	127491
20360	127495
20391	127492
20448	127493
20399	127491
20298	127489
20179	127487
20219	127488
20250	127491
20327	127489
20315	127489
20304	127492
20358	127492
20359	127491
20298	127490
20287	127486
20270	127492
20291	127486
20235	127492
20261	127493
20318	127490
20279	127488
20328	127486
20268	127487
20292	127490
20321	127491
20315	127490
20263	127490
20270	127490
20354	127491
20334	127491
20378	127486
20279	127488
20278	127490
20318	127486
20336	127492
20333	127488
20335	127488
20311	127486
20296	127491
20351	127489
20319	127488
20285	127492
20357	127490
20399	127489
20307	127490
20259	127492
20338	127487
20277	127489
20333	127494
20343	127491
20320	127485
20360	127490
20365	127490
20304	127488
20300	127489
20326	127492
20325	127491
20219	127492
20277	127491
20257	127489
20275	127488
20343	127494
20372	127494
20379	127490
20351	127493
20330	127485
20263	127489
20277	127484
20279	127493
20209	127488
20205	127484
20222	127491
20274	127492
20236	127495
20252	127490
20284	127491
20283	127489
20356	127493
20349	127494
20430	127488
20471	127492
20413	127491
20364	127489
20302	127485
20245	127490
20252	127493
20269	127490
20232	127495
20210	127492
20192	127493
20176	127489
20170	127493
20175	127492
20159	127491
20166	127491
20133	127491
20183	127493
20110	127488
20113	127493
20072	127490
20146	127488
20148	127495
20179	127493
20165	127493
20195	127490
20164	127493
20212	127492
20167	127489
20132	127489
20158	127488
20119	127494
20089	127495
20135	127493
20249	127486
20280	127490
20259	127490
20258	127492
20215	127489
20250	127491
20229	127489
20166	127491
20186	127489
20206	127494
20123	127492
20182	127489
20244	127490
20136	127494
20264	127491
20354	127493
20265	127492
20286	127490
20298	127495
20171	127493
20213	127491
20196	127492
20164	127493
20218	127488
20207	127492
20188	127487
20265	127493
20303	127489
20284	127491
20315	127495
20367	127490
20258	127494
20271	127491
20307	127496
20293	127489
20402	127491
20307	127488
20240	127491
20270	127488
20229	127489
20175	127492
20286	127489
20362	127493
20375	127488
20458	127492
20514	127491
20359	127489
20363	127490
20310	127494
20284	127490
20331	127495
20393	127492
20267	127489
20381	127494
20467	127493
20456	127494
20511	127493
20469	127492
20358	127493
20430	127491
20472	127495
20397	127494
20470	127487
20463	127492
20370	127491
20482	127494
20419	127489
20379	127495
20439	127490
20378	127491
20323	127493
20350	127491
20323	127497
20278	127493
20401	127493
20462	127495
20418	127490
20462	127492
20475	127494
20371	127493
20436	127492
20406	127493
20409	127495
20589	127488
20591	127489
20530	127491
20601	127495
20533	127491
20421	127491
20475	127493
20478	127493
20351	127492
20424	127495
20351	127491
20254	127493
20376	127491
20381	127490
20450	127490
20535	127490
20439	127489
20345	127491
20377	127494
20296	127492
20277	127489
20374	127491
20411	127490
20381	127492
20464	127497
20451	127491
20336	127494
20401	127495
20365	127491
20235	127491
20300	127492
20298	127492
20292	127490
20436	127490
20514	127489
20419	127493
20471	127495
20461	127488
20399	127495
20386	127493
20346	127494
20255	127494
20314	127492
20245	127488
20204	127490
20307	127492
20293	127493
20205	127496
20283	127495
20306	127495
20301	127494
20399	127492
20393	127493
20305	127491
20276	127494
20289	127494
20273	127496
20313	127492
20295	127494
20316	127492
20344	127489
20304	127495
20268	127498
20316	127493
20312	127497
20303	127497
20396	127494
20338	127498
20376	127492
20391	127490
20270	127492
20307	127492
20366	127496
20352	127490
20303	127493
20298	127500
20302	127493
20200	127497
20205	127488
20200	127495
20262	127493
20247	127494
20345	127493
20293	127494
20310	127493
20222	127492
20175	127493
20241	127490
20250	127492
20270	127494
20296	127498
20263	127489
20250	127495
20239	127493
20216	127491
20238	127495
20297	127493
20337	127489
20286	127490
20285	127495
20255	127492
20228	127495
20128	127494
20096	127494
20128	127494
20191	127489
20195	127492
20261	127494
20277	127492
20294	127493
20254	127491
20192	127499
20214	127495
20233	127494
20198	127495
20244	127496
20290	127494
20232	127492
20302	127496
20281	127491
20262	127491
20215	127494
20220	127493
20269	127491
20278	127493
20226	127493
20180	127493
20282	127491
20303	127492
20265	127497
20260	127498
20321	127493
20276	127493
20301	127494
20268	127495
20316	127490
20334	127491
20329	127494
20293	127491
20303	127495
20314	127497
20273	127496
20324	127491
20325	127494
20237	127494
20240	127492
20265	127497
20261	127496
20304	127491
20272	127494
20247	127497
20370	127497
20359	127495
20307	127496
20199	127490
20234	127493
20165	127497
20205	127491
20205	127495
20211	127493
20323	127493
20340	127494
20254	127493
20337	127494
20325	127491
20287	127494
20308	127495
20351	127496
20315	127490
20343	127492
20325	127494
20260	127494
20258	127495
20238	127498
20273	127493
20356	127497
20333	127492
20323	127494
20284	127498
20337	127494
20288	127493
20347	127495
20372	127495
20300	127493
20364	127491
20407	127494
20320	127494
20364	127497
20341	127495
20308	127494
20338	127489
20372	127494
20296	127493
20288	127489
20346	127495
20384	127494
20441	127489
20378	127494
20323	127494
20332	127491
20304	127493
20241	127494
20337	127495
20395	127493
20296	127494
20367	127493
20367	127499
20279	127498
20352	127494
20380	127495
20321	127498
20432	127495
20445	127501
20398	127498
20470	127496
20484	127496
20437	127493
20416	127497
20426	127494
20283	127488
20380	127491
20406	127493
20286	127496
20370	127493
20446	127495
20370	127495
20438	127494
20454	127494
20377	127494
20432	127491
20423	127496
20400	127495
20496	127494
20509	127495
20374	127496
20363	127496
20342	127497
20348	127494
20445	127497
20426	127498
20418	127499
20432	127493
20380	127495
20295	127495
20386	127493
20378	127490
20319	127496
20400	127492
20410	127495
20261	127495
20303	127496
20335	127493
20195	127496
20217	127495
20217	127494
20226	127494
20383	127497
20439	127494
20444	127497
20566	127494
20485	127496
20423	127494
20517	127498
20495	127495
20309	127497
20350	127497
20315	127493
20204	127493
20253	127499
20235	127495
20164	127498
20324	127498
20286	127493
20192	127495
20318	127494
20325	127496
20255	127496
20335	127494
20264	127496
20220	127495
20244	127496
20219	127494
20122	127497
20184	127497
20203	127496
20177	127496
20279	127494
20276	127493
20194	127500
20245	127501
20236	127497
20236	127496
20282	127502
20235	127497
20191	127498
20197	127498
20142	127499
20171	127499
20243	127493
20232	127494
20231	127497
20256	127498
20226	127498
20222	127497
20239	127494
20255	127496
20201	127499
20275	127496
20210	127494
20211	127494
20336	127497
20255	127499
20128	127497
20157	127499
20126	127498
20144	127500
20186	127496
20220	127499
20181	127497
20211	127495
20247	127498
20203	127497
20258	127499
20153	127495
20111	127497
20154	127496
20207	127497
20114	127497
20167	127498
20217	127497
20220	127493
20188	127497
20165	127494
20225	127498
20167	127497
20195	127493
20146	127498
20252	127493
20265	127495
20241	127495
20276	127499
20368	127498
20383	127500
20473	127497
20418	127496
20301	127498
20286	127496
20260	127495
20267	127499
20230	127498
20242	127496
20278	127493
20212	127497
20248	127501
20198	127494
20172	127494
20273	127494
20262	127496
20308	127498
20268	127496
20216	127494
20273	127496
20274	127499
20274	127500
20247	127497
20264	127497
20305	127494
20273	127501
20238	127500
20280	127492
20255	127497
20263	127498
20296	127498
20350	127496
20310	127498
20301	127495
20224	127498
20178	127497
20236	127494
20345	127498
20384	127496
20412	127498
20399	127496
20412	127495
20390	127497
20435	127496
20396	127496
20354	127497
20370	127498
20385	127502
20418	127502
20404	127500
20365	127502
20344	127499
20381	127495
20339	127494
20271	127494
20337	127497
20384	127496
20365	127498
20297	127495
20331	127499
20294	127495
20265	127497
20351	127499
20328	127497
20307	127495
20314	127500
20286	127501
20262	127497
20336	127496
20382	127497
20353	127496
20380	127500
20339	127496
20274	127495
20342	127496
20329	127501
20360	127497
20374	127497
20326	127498
20254	127491
20210	127501
20221	127494
20219	127498
20271	127498
20244	127499
20204	127496
20204	127492
20247	127497
20209	127497
20258	127498
20344	127502
20239	127499
20288	127492
20312	127496
