# int	pos
20320	127475
20211	127477
20192	127470
20167	127470
20124	127474
20145	127477
20109	127477
20085	127470
20262	127477
20322	127474
20259	127471
20339	127476
20257	127475
20179	127475
20215	127475
20228	127478
20218	127472
20284	127471
20203	127478
20171	127479
20261	127478
20178	127474
20087	127470
20155	127471
20144	127476
20092	127469
20108	127475
20193	127475
20165	127476
20122	127476
20125	127475
20113	127472
20117	127475
20076	127477
20059	127473
20227	127475
20219	127473
20233	127477
20351	127476
20305	127473
20179	127471
20191	127473
20126	127471
20014	127473
20066	127474
20106	127474
20127	127473
20267	127475
20236	127474
20084	127477
20153	127481
20166	127472
20146	127473
20186	127474
20173	127476
20229	127477
20275	127474
20282	127475
20303	127476
20204	127476
20152	127473
20063	127473
20086	127473
20048	127474
20059	127472
20114	127475
20090	127477
19993	127478
20075	127473
20124	127479
20122	127469
20186	127474
20081	127476
20157	127471
20240	127470
20244	127472
20203	127477
20146	127477
20116	127475
20127	127475
20143	127473
20161	127478
20186	127474
20119	127476
20126	127473
20163	127474
20135	127476
20214	127475
20152	127476
20175	127473
20198	127474
20151	127473
20173	127472
20159	127475
20114	127471
20202	127480
20179	127472
20134	127473
20165	127474
20206	127476
20176	127471
20190	127471
20176	127474
20123	127478
20109	127478
20059	127480
20040	127475
20083	127472
20049	127475
20144	127477
20212	127472
20192	127474
20241	127478
20260	127476
20200	127476
20194	127476
20229	127477
20277	127476
20220	127473
20115	127469
20123	127473
20225	127472
20236	127472
20261	127478
20243	127473
20183	127475
20169	127477
20218	127479
20161	127475
20181	127474
20167	127477
20117	127476
20137	127473
20173	127475
20172	127471
20159	127473
20124	127474
20183	127478
20225	127472
20174	127477
20098	127479
20133	127470
20129	127472
20122	127474
20177	127478
20206	127472
20256	127475
20379	127476
20265	127473
20306	127478
20201	127472
20183	127476
20270	127475
20293	127476
20208	127476
20122	127472
20110	127471
20073	127477
20044	127472
20082	127473
20158	127476
20203	127475
20229	127471
20152	127471
20095	127473
20133	127476
20148	127475
20180	127475
20171	127473
20213	127476
20099	127475
20179	127472
20194	127478
20138	127474
20260	127474
20151	127473
20081	127476
20118	127478
20160	127478
20147	127473
20175	127476
20161	127474
20154	127473
20099	127476
20092	127477
20131	127473
20117	127473
20155	127476
20140	127474
20202	127476
20190	127473
20124	127474
20148	127473
20128	127476
20102	127475
20161	127476
20145	127474
20151	127478
20183	127476
20168	127473
20076	127477
20065	127471
20133	127475
20164	127476
20157	127479
20187	127475
20128	127473
20191	127473
20173	127475
20173	127474
20224	127474
20265	127473
20181	127481
20275	127471
20260	127478
20206	127473
20302	127477
20271	127473
20117	127469
20128	127481
20177	127473
20116	127473
20196	127477
20157	127476
20074	127471
20169	127471
20144	127477
20152	127477
20230	127474
20225	127476
20117	127474
20088	127475
20056	127475
20112	127477
20161	127476
20164	127477
20066	127473
20061	127475
20066	127474
20023	127478
20105	127474
20123	127475
20006	127471
20070	127476
20093	127477
20131	127477
20174	127474
20145	127474
20060	127475
20106	127480
20084	127480
20054	127476
20134	127477
20173	127473
20105	127478
20118	127476
20145	127477
20084	127476
20167	127474
20116	127472
20008	127474
20096	127476
20050	127477
20088	127472
20163	127475
20178	127477
20157	127474
20174	127475
20192	127475
20171	127473
20301	127476
20277	127474
20139	127475
20288	127473
20258	127479
20196	127472
20283	127474
20270	127478
20123	127471
20224	127479
20259	127477
20157	127476
20238	127477
20194	127474
20074	127477
20127	127471
20158	127474
20043	127473
20136	127475
20159	127477
20131	127472
20204	127476
20227	127475
20097	127478
20171	127477
20163	127477
20151	127477
20252	127476
20237	127477
20157	127475
20126	127477
20149	127474
20116	127477
20203	127472
20165	127472
20113	127481
20156	127478
20162	127475
20149	127476
20186	127476
20201	127477
20155	127475
20228	127476
20199	127474
20169	127478
20237	127475
20205	127475
20161	127474
20271	127473
20214	127475
20182	127478
20208	127477
20114	127482
20093	127476
20176	127471
20216	127477
20118	127475
20186	127477
20230	127477
20181	127477
20207	127479
20280	127475
20133	127473
20211	127474
20225	127472
20219	127478
20165	127475
20185	127476
20155	127477
20141	127471
20093	127482
20137	127477
20191	127476
20198	127478
20192	127474
20202	127472
20253	127479
20150	127474
20187	127475
20275	127478
20265	127477
20239	127477
20174	127475
20091	127475
20121	127479
20120	127473
20142	127475
20198	127472
20211	127477
20122	127478
20199	127475
20179	127481
20131	127474
20224	127479
20228	127478
20286	127479
20277	127472
20246	127474
20231	127477
20207	127475
20196	127476
20245	127477
20270	127480
20259	127476
20230	127477
20251	127479
20244	127478
20117	127480
20125	127478
20147	127473
20118	127477
20166	127481
20173	127475
20160	127474
20148	127473
20120	127474
20132	127477
20193	127477
20082	127477
20052	127472
20020	127478
20147	127476
20135	127475
20132	127477
20184	127475
20154	127479
20101	127475
20170	127476
20256	127477
20263	127472
20213	127477
20178	127474
20212	127477
20256	127477
20267	127477
20224	127478
20248	127475
20193	127476
20191	127474
20212	127476
20215	127475
20219	127478
20306	127478
20255	127474
20175	127483
20194	127476
20223	127475
20233	127481
20193	127476
20210	127478
20118	127476
20142	127475
20264	127477
20124	127476
20139	127476
20229	127476
20153	127476
20106	127472
20149	127477
20135	127475
20208	127479
20246	127481
20172	127477
20187	127478
20182	127478
20164	127477
20170	127474
20131	127479
20041	127475
20146	127475
20107	127482
20098	127473
20099	127473
20059	127473
19993	127478
20013	127477
20075	127479
20072	127475
20133	127475
20201	127474
20131	127477
20173	127478
20076	127474
20034	127479
20172	127479
20201	127477
20188	127475
20243	127474
20207	127480
20180	127475
20253	127475
20186	127474
20164	127477
20222	127478
20119	127478
20122	127478
20170	127476
20173	127474
20089	127480
20113	127479
20123	127476
20113	127478
20194	127479
20137	127479
20063	127476
20155	127477
20111	127475
20035	127476
20105	127475
20155	127475
20036	127476
20132	127477
20138	127476
20179	127477
20151	127480
20135	127475
20051	127478
20155	127476
20174	127475
20120	127475
20138	127479
20191	127478
20133	127481
20276	127481
20278	127474
20163	127470
20270	127475
20244	127476
20175	127473
20224	127478
20173	127479
20113	127480
20168	127482
20161	127479
20081	127479
20288	127477
20287	127477
20186	127478
20210	127475
20165	127475
20108	127483
20141	127475
20250	127477
20224	127476
20299	127477
20181	127479
20103	127479
20213	127478
20187	127478
20182	127481
20224	127479
20162	127472
20079	127477
20169	127478
20140	127476
20162	127476
20237	127478
20139	127477
20026	127472
20134	127474
20210	127479
20161	127476
20234	127481
20151	127481
20091	127474
20229	127477
20160	127477
20072	127476
20161	127480
20168	127474
20134	127480
20160	127477
20169	127474
20112	127477
20198	127480
20241	127478
20233	127476
20289	127472
20284	127477
20209	127476
20248	127475
20273	127475
20266	127477
20193	127474
20220	127477
20201	127478
20278	127478
20267	127476
20209	127477
20298	127474
20205	127478
20060	127476
20148	127479
20142	127475
20088	127478
20174	127480
20139	127474
20140	127478
20213	127477
20168	127475
20095	127471
20156	127480
20146	127478
20126	127481
20176	127481
20147	127476
20092	127473
20164	127476
20195	127479
20152	127479
20068	127478
20135	127479
20200	127482
20186	127479
20150	127479
20109	127475
20146	127474
20140	127470
20149	127477
20179	127475
20185	127480
20129	127477
20153	127479
20220	127481
20175	127480
20219	127476
20190	127476
20129	127476
20151	127479
20172	127479
20184	127477
20151	127482
20177	127481
20155	127479
20179	127478
20152	127477
20181	127477
20203	127477
20285	127480
20184	127477
20193	127474
20184	127473
20223	127477
20241	127475
20270	127478
20303	127481
20282	127479
20243	127479
20114	127481
20208	127478
20220	127482
20197	127480
20202	127480
20249	127480
20267	127477
20248	127477
20144	127478
20114	127476
20181	127478
20221	127479
20188	127478
20149	127481
20127	127476
20171	127478
20210	127480
20186	127480
20193	127476
20166	127475
20233	127474
20240	127477
20198	127477
20240	127482
20270	127476
20260	127476
20180	127478
20199	127477
20249	127476
20207	127479
20173	127476
20157	127475
20199	127474
20213	127479
20244	127473
20237	127476
20186	127475
20176	127483
20156	127477
20241	127473
20215	127477
20195	127474
20195	127478
20215	127475
20278	127482
20303	127476
20289	127474
20300	127481
20362	127479
20322	127481
20309	127482
20318	127479
20243	127478
20272	127477
20285	127480
20193	127475
20224	127475
20245	127477
20260	127478
20299	127482
20225	127476
20211	127478
20237	127474
20278	127480
20296	127476
20274	127479
20277	127477
20243	127479
20241	127476
20236	127478
20216	127480
20227	127475
20161	127474
20094	127480
20178	127477
20208	127480
20176	127477
20170	127479
20192	127480
20093	127476
20164	127477
20255	127477
20273	127473
20199	127476
20226	127479
20059	127476
20153	127480
20198	127474
20176	127472
20257	127476
20275	127478
20169	127482
20201	127480
20173	127481
20128	127478
20197	127479
20125	127481
20120	127478
20121	127477
20242	127479
20231	127477
20260	127478
20193	127473
20179	127480
20277	127477
20244	127478
20180	127478
20238	127478
20199	127477
20100	127479
20181	127478
20251	127478
20216	127478
20281	127480
20199	127480
20145	127483
20200	127482
20217	127480
20087	127479
20139	127477
20208	127481
20257	127480
20216	127481
20167	127477
20173	127471
20254	127479
20213	127476
20111	127480
20172	127478
20242	127477
20172	127480
20214	127475
20210	127477
20189	127481
20225	127477
20242	127480
20096	127480
20135	127483
20177	127484
20102	127480
20246	127475
20296	127482
20263	127479
20276	127476
20252	127482
20135	127479
20187	127480
20102	127476
20093	127481
20160	127481
20143	127479
20189	127479
20214	127480
20203	127482
20169	127475
20189	127480
20161	127479
20092	127480
20158	127475
20154	127477
20100	127483
20159	127481
20139	127477
20190	127477
20244	127478
20167	127482
20124	127479
20115	127480
20140	127478
20124	127474
20192	127478
20190	127478
20127	127478
20247	127480
20271	127477
20177	127477
20251	127474
20243	127476
20163	127477
20246	127478
20173	127482
20120	127479
20169	127481
20090	127478
20105	127479
20236	127480
20174	127479
20144	127478
20149	127479
20126	127480
20071	127479
20221	127479
20207	127480
20183	127479
20224	127477
20215	127478
20121	127473
20119	127478
20047	127482
20032	127477
20119	127478
20115	127478
20006	127483
20037	127479
20018	127482
19979	127482
20057	127482
20043	127479
20084	127480
20123	127477
20229	127480
20183	127477
20258	127484
20232	127481
20192	127482
20138	127478
20097	127479
20073	127480
20057	127478
20053	127478
19945	127480
20022	127480
20047	127479
20072	127484
20076	127480
20064	127480
20052	127481
20083	127478
20083	127478
20062	127483
20070	127480
20081	127479
20049	127480
20111	127485
20106	127477
20128	127480
20065	127480
20110	127481
20129	127482
20125	127479
20068	127483
20070	127481
20171	127481
20165	127479
20130	127481
20123	127481
20128	127480
20080	127480
20138	127478
20143	127477
20104	127479
20095	127479
20124	127481
20108	127478
20034	127482
19951	127480
19923	127482
19992	127480
20077	127480
20186	127482
20262	127479
20307	127483
20281	127485
20320	127483
20232	127480
20158	127482
20226	127481
20148	127479
20143	127477
20098	127477
20032	127478
20080	127480
20112	127482
20110	127481
20175	127480
20275	127478
20248	127483
20194	127480
20193	127477
20148	127482
20171	127481
20223	127481
20134	127481
20102	127484
20106	127483
20167	127477
20131	127481
20048	127481
20107	127479
20120	127482
20092	127482
20157	127479
20203	127476
20222	127483
20154	127479
20199	127483
20182	127482
20175	127484
20198	127482
20181	127479
20230	127482
20198	127480
20211	127481
20180	127481
20165	127476
20204	127480
20185	127480
20184	127479
20170	127480
20160	127477
20134	127482
20202	127480
20185	127482
20170	127480
20137	127479
20127	127482
20127	127477
20057	127479
20158	127484
20162	127479
20205	127478
20214	127479
20143	127482
20138	127481
20227	127484
20196	127481
20160	127483
20195	127480
20100	127480
20107	127475
20154	127481
20140	127483
20125	127483
20187	127482
20176	127480
20152	127477
20209	127481
20210	127480
20150	127479
20108	127481
20125	127481
20087	127483
20178	127480
20136	127480
20100	127481
20080	127483
20126	127480
20079	127482
20250	127481
20265	127483
20221	127477
20296	127480
20254	127484
20166	127481
20222	127479
20131	127475
20069	127480
20139	127482
20173	127482
20125	127479
20162	127485
20125	127485
20138	127484
20222	127484
20243	127480
20117	127484
20142	127480
20172	127484
20177	127480
20203	127481
20086	127480
20048	127479
20168	127479
20159	127482
20166	127485
20138	127480
20133	127484
20099	127482
20177	127480
20161	127483
20104	127483
20147	127482
20090	127479
19959	127483
20043	127484
20083	127484
20037	127483
20171	127483
20113	127479
20039	127487
20103	127480
20109	127480
19980	127480
20085	127479
20162	127478
20127	127479
20207	127482
20135	127485
20054	127487
20101	127487
20119	127482
20043	127484
20130	127481
20208	127480
20114	127480
20129	127485
20130	127482
20101	127479
20295	127481
20254	127481
20101	127486
20210	127480
20207	127479
20085	127477
20153	127484
20162	127483
20107	127483
20178	127486
20167	127477
20046	127484
20050	127484
20073	127484
20095	127481
20131	127483
20104	127482
20037	127481
20148	127483
20135	127480
20117	127480
20177	127479
20190	127481
20108	127482
20155	127479
20145	127485
20074	127482
20049	127479
20112	127484
20058	127481
20149	127483
20084	127482
20077	127480
20193	127482
20124	127481
20081	127479
20149	127480
20144	127481
20172	127481
20194	127485
20190	127481
20203	127479
20188	127483
20114	127479
20023	127478
20196	127482
20117	127483
19997	127482
20103	127485
20109	127480
20101	127478
20110	127480
20097	127478
20024	127481
20069	127480
20109	127483
20105	127480
20178	127481
20200	127487
20097	127483
20110	127483
20098	127484
19962	127476
20012	127482
20005	127478
20006	127482
20107	127482
20090	127482
20093	127482
20097	127481
20081	127483
20035	127484
20135	127482
20121	127484
20089	127487
20120	127485
20047	127480
20009	127483
20110	127481
20077	127480
20100	127481
20099	127480
20066	127480
20056	127487
20165	127482
20144	127480
20132	127482
20166	127479
20112	127482
20078	127481
20075	127481
20051	127484
20039	127481
20101	127481
20140	127479
20080	127483
20083	127489
20134	127481
20077	127485
20020	127482
19972	127482
19998	127480
20073	127480
20108	127482
20138	127480
20125	127481
20151	127479
20164	127480
20119	127485
20177	127482
20209	127483
20225	127482
20240	127481
20195	127483
20172	127481
20137	127481
20126	127484
20191	127482
20166	127483
20130	127480
20062	127487
20129	127485
20177	127482
20215	127483
20171	127482
20184	127483
20207	127483
20241	127483
20204	127477
20207	127484
20154	127485
20128	127480
20112	127482
20165	127485
20209	127484
20258	127481
20176	127480
20177	127484
20236	127485
20156	127484
20205	127481
20228	127483
20261	127485
20288	127485
20237	127483
20242	127486
20212	127485
20143	127483
20225	127487
20260	127485
20226	127480
20227	127480
20299	127482
20246	127486
20277	127485
20294	127484
20248	127481
20161	127489
20136	127483
20080	127482
20126	127484
20199	127486
20202	127487
20266	127485
20279	127481
20246	127483
20295	127483
20248	127484
20199	127484
20228	127480
20216	127483
20087	127481
20214	127487
20242	127486
20183	127482
20235	127485
20203	127483
20152	127485
20228	127485
20277	127487
20194	127483
20236	127482
20174	127482
20137	127482
20180	127484
20177	127484
20113	127479
20133	127482
20160	127479
20192	127487
20215	127488
20240	127486
20230	127484
20287	127485
20236	127484
20121	127483
20173	127485
20168	127483
20113	127483
20154	127478
20181	127487
20091	127483
20151	127483
20133	127483
20073	127487
20154	127485
20205	127481
20079	127485
20060	127483
20117	127487
20102	127486
20141	127482
20210	127482
20090	127485
20135	127482
20118	127486
20059	127485
20173	127484
20201	127484
20124	127481
20223	127483
20108	127485
20064	127487
20173	127483
20184	127485
20061	127479
20082	127483
20080	127483
20080	127483
20176	127487
20115	127482
20069	127489
20227	127486
20196	127483
20134	127485
20193	127485
20207	127481
20151	127484
20264	127484
20171	127484
20069	127487
20192	127485
20170	127486
20143	127483
20165	127485
20161	127487
20096	127486
20161	127483
20160	127484
20096	127484
20226	127486
20226	127483
20156	127486
20166	127484
20125	127485
20054	127488
20135	127486
20155	127485
20066	127485
20038	127482
20047	127486
20088	127486
20155	127482
20089	127483
20048	127485
20170	127487
20110	127483
20081	127486
20083	127480
20107	127485
20082	127483
20167	127484
20168	127486
20147	127483
20260	127482
20262	127481
20075	127486
20115	127482
20151	127486
20081	127489
20152	127485
20147	127489
20101	127483
20189	127487
20199	127486
20089	127484
20130	127487
20116	127484
20082	127484
20180	127483
20196	127486
20107	127485
20163	127482
20094	127485
20048	127485
20131	127487
20109	127486
20070	127486
20216	127487
20192	127487
20137	127485
20214	127488
20126	127480
20056	127487
20130	127480
20084	127481
20016	127482
20069	127485
20052	127488
20056	127486
20237	127486
20139	127489
20029	127483
20072	127481
20102	127485
20018	127486
20058	127484
20030	127488
20029	127483
20126	127484
20150	127487
20070	127491
20078	127488
20079	127489
20083	127487
20116	127486
20153	127487
20162	127488
20147	127485
20165	127486
20084	127484
20172	127487
20215	127483
20178	127486
20132	127486
20064	127490
20148	127485
20200	127488
20205	127486
20136	127486
20165	127490
20113	127486
20044	127484
20052	127484
20196	127484
20191	127488
20197	127486
20193	127490
20196	127487
20134	127487
20194	127489
20172	127484
20202	127485
20150	127485
20067	127484
20123	127486
20166	127488
20204	127488
20223	127483
20201	127487
20165	127482
20241	127489
20234	127487
20238	127487
20196	127486
20199	127485
20157	127487
20157	127487
20124	127486
20140	127487
20133	127485
20185	127488
20157	127488
20178	127487
20214	127487
20188	127488
20222	127485
20216	127486
20201	127486
20170	127483
20162	127484
20148	127483
20184	127481
20231	127485
20243	127488
20231	127490
20286	127486
20279	127485
20279	127487
20279	127484
20236	127491
20161	127483
20183	127484
20195	127488
20163	127486
20189	127488
20194	127489
20179	127484
20147	127488
20160	127487
20146	127485
20205	127488
20174	127484
20120	127487
20160	127490
20167	127488
20162	127488
20189	127485
20251	127485
20157	127483
20248	127489
20181	127486
20103	127489
20174	127488
20161	127485
20213	127486
20213	127488
20207	127492
20134	127486
20137	127488
20243	127491
20143	127487
20102	127482
20126	127487
19980	127488
20027	127492
20110	127490
20119	127490
20180	127487
20159	127487
20136	127490
20128	127487
20139	127483
20150	127488
20197	127487
20155	127487
20084	127485
20098	127485
20165	127486
20153	127485
20197	127493
20223	127489
20226	127485
20227	127487
20174	127487
20165	127486
20199	127486
20132	127489
20100	127486
20156	127486
20173	127487
20129	127485
20181	127488
20189	127487
20120	127488
20130	127491
20095	127486
20013	127486
20096	127489
20101	127487
20053	127484
20190	127492
20202	127486
20132	127485
20225	127489
20223	127493
20146	127489
20162	127490
20129	127489
20089	127486
20231	127490
20150	127487
20125	127488
20197	127489
20189	127484
20162	127486
20243	127486
20238	127487
20130	127484
20191	127486
20200	127489
20138	127486
20204	127486
20128	127489
20036	127491
20134	127488
20134	127487
20009	127487
20136	127487
20170	127490
20134	127485
20263	127489
20256	127486
20184	127487
20261	127489
20232	127489
20243	127489
20253	127491
20265	127490
20257	127491
20297	127488
20218	127489
20123	127488
20135	127489
20150	127485
20077	127492
20159	127484
20149	127485
20115	127490
20150	127487
20160	127488
20085	127490
20124	127485
20100	127484
20121	127491
20201	127489
20136	127482
20159	127489
20142	127493
20185	127491
20121	127487
20194	127494
20157	127489
20131	127485
20094	127489
20037	127489
20023	127488
20123	127488
20065	127487
20058	127493
20088	127490
20088	127489
20046	127487
20184	127490
20166	127488
20101	127491
20120	127486
20176	127489
20201	127488
20282	127491
20225	127492
20101	127485
20131	127486
20065	127487
20042	127483
20068	127492
20080	127488
19991	127486
20067	127488
20085	127483
20107	127488
20170	127488
20154	127490
20101	127489
20173	127489
20106	127489
20039	127490
20176	127487
20147	127488
20162	127489
20168	127491
20125	127487
20084	127493
20095	127486
20120	127492
20074	127484
20177	127486
20208	127483
20144	127486
20205	127485
20204	127485
20180	127490
20240	127491
20203	127491
20186	127490
20317	127487
20198	127490
20149	127489
