# int	pos
20336	127484
20282	127486
20343	127486
20308	127481
20290	127486
20366	127492
20359	127487
20278	127485
20339	127490
20349	127481
20225	127487
20271	127489
20336	127486
20238	127483
20333	127485
20317	127487
20254	127485
20344	127485
20327	127485
20210	127484
20282	127491
20262	127489
20236	127486
20401	127486
20381	127486
20244	127486
20381	127491
20385	127484
20383	127489
20352	127484
20296	127486
20269	127485
20312	127484
20334	127486
20342	127486
20416	127486
20369	127491
20267	127489
20338	127484
20373	127488
20316	127487
20333	127484
20340	127485
20246	127487
20324	127483
20352	127485
20246	127486
20283	127490
20268	127485
20176	127488
20310	127488
20379	127486
20425	127491
20485	127486
20433	127489
20417	127483
20420	127488
20414	127487
20376	127487
20412	127480
20373	127486
20389	127490
20450	127488
20435	127488
20302	127484
20370	127485
20367	127485
20350	127485
20460	127483
20439	127485
20466	127487
20504	127487
20476	127483
20352	127484
20407	127483
20472	127486
20460	127485
20428	127488
20472	127487
20431	127482
20386	127484
20313	127489
20355	127483
20366	127483
20344	127486
20289	127485
20325	127483
20283	127486
20291	127484
20361	127486
20450	127486
20462	127484
20521	127486
20540	127488
20557	127483
20577	127487
20519	127487
20455	127483
20539	127485
20470	127491
20437	127483
20438	127484
20309	127483
20261	127488
20348	127491
20355	127492
20329	127486
20307	127483
20339	127488
20299	127485
20374	127483
20381	127486
20369	127488
20429	127484
20332	127490
20272	127484
20333	127486
20276	127485
20269	127488
20271	127492
20273	127487
20256	127487
20338	127489
20317	127489
20255	127484
20266	127489
20251	127486
20334	127486
20334	127489
20329	127486
20256	127487
20283	127488
20356	127488
20343	127488
20291	127486
20302	127486
20373	127491
20344	127486
20341	127485
20364	127485
20279	127486
20282	127485
20212	127483
20254	127485
20297	127487
20283	127487
20295	127488
20325	127483
20279	127482
20290	127486
20323	127486
20334	127484
20367	127485
20333	127487
20320	127487
20297	127487
20292	127486
20346	127487
20296	127488
20336	127486
20301	127484
20309	127485
20343	127487
20313	127488
20321	127487
20394	127484
20375	127492
20359	127490
20347	127489
20261	127487
20284	127486
20262	127490
20238	127484
20235	127483
20319	127486
20354	127485
20275	127490
20366	127480
20318	127487
20355	127483
20389	127488
20292	127492
20285	127489
20295	127487
20339	127486
20302	127485
20384	127490
20375	127484
20381	127487
20370	127487
20376	127489
20367	127489
20502	127488
20428	127489
20415	127483
20387	127481
20389	127480
20340	127487
20450	127483
20422	127486
20401	127484
20469	127486
20371	127481
20338	127490
20308	127488
20271	127482
20249	127488
20372	127487
20390	127491
20386	127483
20428	127484
20403	127484
20257	127489
20273	127489
20313	127488
20319	127483
20417	127485
20469	127486
20382	127485
20485	127489
20452	127486
20379	127488
20480	127483
20482	127487
20359	127486
20368	127488
20426	127488
20337	127487
20423	127488
20414	127486
20384	127488
20413	127483
20344	127485
20318	127485
20399	127485
20394	127488
20343	127483
20429	127488
20453	127488
20351	127486
20403	127484
20386	127486
20253	127487
20245	127488
20251	127483
20155	127489
20239	127484
20262	127483
20260	127484
20354	127488
20366	127490
20324	127481
20428	127486
20364	127484
20302	127488
20375	127490
20330	127487
20240	127490
20297	127487
20210	127486
20187	127486
20264	127489
20288	127489
20316	127489
20374	127484
20303	127486
20285	127488
20330	127487
20241	127488
20214	127485
20307	127490
20353	127487
20249	127488
20306	127486
20311	127485
20196	127486
20296	127488
20337	127487
20275	127488
20318	127488
20318	127487
20255	127486
20296	127485
20321	127485
20298	127489
20360	127488
20337	127490
20321	127484
20358	127486
20321	127489
20252	127483
20321	127487
20312	127488
20274	127487
20350	127484
20330	127491
20308	127491
20376	127486
20406	127485
20366	127489
20365	127487
20361	127483
20225	127486
20344	127485
20367	127487
20279	127488
20358	127483
20304	127491
20248	127488
20356	127487
20337	127486
20289	127488
20318	127486
20312	127488
20270	127489
20369	127488
20414	127486
20347	127485
20382	127485
20429	127486
20263	127490
20270	127489
20284	127487
20273	127484
20307	127481
20259	127485
20296	127488
20360	127487
20307	127485
20266	127487
20278	127487
20287	127488
20247	127487
20298	127486
20283	127483
20273	127487
20357	127484
20402	127486
20343	127486
20272	127486
20231	127488
20182	127489
20271	127491
20285	127488
20235	127484
20288	127483
20256	127488
20258	127488
20282	127487
20306	127489
20300	127488
20391	127485
20421	127489
20384	127487
20334	127487
20343	127486
20367	127485
20433	127491
20491	127490
20533	127491
20432	127488
20396	127487
20335	127486
20308	127486
20295	127485
20260	127488
20253	127487
20199	127484
20178	127483
20226	127489
20245	127483
20241	127485
20238	127486
20228	127487
20219	127486
20299	127480
20247	127484
20197	127488
20232	127484
20225	127490
20276	127484
20306	127488
20329	127490
20269	127487
20287	127486
20223	127492
20213	127487
20191	127486
20189	127486
20196	127489
20173	127488
20218	127490
20284	127488
20253	127485
20200	127488
20167	127489
20203	127488
20267	127486
20333	127484
20398	127484
20366	127486
20339	127488
20302	127484
20276	127488
20234	127484
20181	127487
20198	127487
20170	127484
20221	127485
20283	127488
20240	127486
20200	127490
20253	127489
20237	127487
20196	127490
20266	127486
20189	127485
20241	127486
20215	127486
20230	127488
20236	127492
20195	127487
20214	127486
20221	127490
20255	127488
20287	127488
20351	127489
20328	127488
20229	127489
20235	127491
20218	127488
20193	127484
20201	127484
20282	127488
20317	127484
20305	127491
20252	127485
20304	127487
20207	127491
20255	127485
20267	127487
20165	127489
20240	127486
20237	127486
20284	127488
20309	127485
20279	127484
20241	127489
20267	127490
20243	127490
20194	127487
20247	127490
20263	127489
20233	127489
20279	127487
20310	127489
20246	127483
20265	127491
20241	127484
20216	127483
20292	127487
20266	127489
20161	127483
20260	127484
20305	127486
20306	127489
20324	127486
20304	127484
20310	127488
20319	127484
20377	127486
20276	127488
20267	127486
20286	127486
20192	127488
20219	127490
20264	127490
20180	127487
20280	127486
20311	127487
20217	127486
20273	127489
20292	127492
20264	127487
20321	127487
20277	127491
20277	127483
20292	127486
20363	127484
20289	127485
20301	127484
20314	127484
20255	127486
20313	127485
20273	127489
20273	127489
20368	127488
20348	127485
20278	127490
20368	127490
20335	127491
20350	127491
20351	127490
20319	127487
20249	127484
20228	127484
20280	127488
20253	127485
20321	127488
20309	127487
20222	127486
20322	127488
20367	127487
20315	127487
20369	127488
20337	127487
20256	127483
20346	127484
20370	127488
20209	127490
20276	127487
20311	127489
20339	127489
20363	127490
20286	127489
20208	127487
20345	127487
20380	127489
20259	127487
20316	127489
20318	127486
20292	127490
20394	127490
20389	127491
20333	127489
20342	127489
20315	127489
20202	127485
20242	127483
20242	127492
20274	127487
20387	127489
20385	127490
20300	127492
20312	127487
20309	127492
20225	127486
20321	127490
20372	127491
20299	127487
20321	127489
20303	127489
20244	127493
20267	127493
20248	127493
20235	127490
20366	127484
20345	127483
20257	127488
20337	127487
20354	127490
20248	127492
20381	127486
20345	127486
20336	127487
20381	127485
20347	127489
20313	127488
20383	127492
20459	127489
20456	127491
20441	127489
20376	127483
20254	127487
20328	127488
20375	127487
20190	127488
20261	127490
20217	127491
20211	127490
20256	127489
20241	127490
20196	127488
20270	127492
20284	127489
20256	127488
20364	127487
20244	127487
20204	127486
20258	127485
20222	127486
20279	127486
20338	127486
20343	127486
20288	127490
20241	127487
20271	127487
20220	127490
20368	127488
20330	127487
20284	127489
20402	127487
20398	127482
20324	127487
20315	127487
20350	127492
20295	127490
20362	127490
20372	127491
20379	127490
20322	127489
20322	127486
20192	127490
20259	127483
20277	127484
20253	127485
20300	127490
20318	127490
20293	127487
20340	127487
20299	127490
20249	127491
20351	127487
20341	127489
20328	127486
20337	127491
20276	127492
20198	127490
20298	127490
20344	127490
20311	127489
20377	127491
20339	127492
20356	127488
20359	127490
20280	127491
20230	127495
20316	127493
20322	127490
20291	127491
20293	127489
20233	127492
20264	127487
20272	127488
20293	127490
20285	127488
20346	127492
20354	127491
20333	127486
20328	127485
20334	127491
20293	127490
20356	127494
20345	127486
20347	127484
20383	127489
20439	127491
20485	127490
20444	127495
20495	127490
20546	127489
20479	127488
20497	127491
20519	127489
20497	127493
20485	127486
20437	127488
20360	127490
20344	127488
20334	127486
20375	127489
20507	127486
20405	127487
20362	127491
20351	127488
20282	127487
20373	127486
20336	127485
20345	127485
20382	127487
20407	127494
20413	127486
20336	127490
20360	127488
20388	127489
20371	127492
20412	127494
20334	127491
20373	127489
20342	127492
20308	127488
20292	127488
20334	127489
20352	127490
20339	127489
20449	127490
20392	127487
20393	127490
20359	127490
20390	127491
20319	127490
20375	127486
20367	127489
20327	127492
20420	127494
20471	127486
20423	127486
20412	127488
20394	127493
20276	127488
20315	127488
20383	127490
20370	127488
20394	127494
20386	127492
20345	127489
20391	127488
20414	127487
20363	127490
20446	127492
20388	127491
20313	127489
20342	127485
20375	127490
20346	127492
20379	127488
20357	127489
20360	127489
20378	127490
20406	127492
20353	127490
20333	127490
20355	127489
20241	127488
20392	127489
20482	127490
20372	127488
20330	127488
20323	127484
20242	127487
20295	127491
20275	127492
20164	127483
20198	127486
20266	127489
20226	127489
20286	127489
20245	127490
20163	127490
20342	127489
20302	127491
20236	127491
20306	127489
20359	127490
20313	127486
20358	127492
20298	127490
20236	127490
20308	127491
20319	127491
20196	127482
20243	127492
20246	127487
20225	127491
20443	127494
20394	127496
20260	127488
20278	127490
20232	127491
20189	127488
20324	127489
20358	127488
20279	127491
20336	127489
20338	127486
20244	127488
20275	127490
20389	127488
20235	127491
20278	127487
20220	127486
20208	127492
20274	127489
20321	127490
20210	127492
20265	127491
20284	127489
20247	127491
20283	127492
20323	127491
20302	127488
20316	127494
20305	127492
20224	127489
20286	127488
20295	127490
20256	127489
20266	127491
20253	127492
20220	127488
20328	127492
20334	127489
20295	127489
20339	127486
20254	127491
20167	127491
20265	127490
20304	127494
20196	127487
20209	127491
20191	127490
20163	127490
20253	127490
20261	127485
20203	127483
20330	127486
20348	127489
20353	127486
20433	127491
20427	127489
20321	127494
20348	127487
20260	127492
20228	127490
20406	127488
20311	127486
20296	127489
20304	127485
20279	127486
20227	127490
20308	127490
20335	127493
20290	127490
20333	127492
20315	127488
20305	127490
20346	127487
20259	127489
20184	127491
20213	127491
20255	127484
20239	127492
20275	127491
20261	127488
20253	127490
20340	127491
20325	127493
20269	127489
20260	127491
20233	127490
20221	127487
20291	127486
20224	127488
20215	127495
20272	127488
20301	127487
20235	127495
20272	127489
20245	127489
20244	127490
20298	127490
20268	127485
20277	127494
20252	127491
20289	127488
20242	127490
20196	127487
20164	127489
20158	127492
20212	127489
20210	127490
20248	127493
20295	127491
20229	127490
20182	127493
20222	127492
20247	127491
20245	127486
20248	127493
20174	127488
20197	127486
20192	127490
20156	127491
20230	127491
20265	127493
20244	127493
20247	127492
20261	127488
20291	127488
20311	127489
20298	127489
20271	127491
20207	127493
20209	127489
20206	127495
20264	127491
20259	127490
20304	127491
20303	127491
20286	127493
20233	127490
20250	127491
20208	127485
20184	127490
20190	127488
20200	127489
20190	127490
20269	127493
20278	127493
20235	127486
20213	127489
20206	127490
20165	127494
20257	127489
20276	127490
20287	127492
20214	127492
20245	127493
20231	127490
20289	127491
20295	127492
20261	127490
20300	127490
20225	127489
20231	127486
20248	127485
20286	127493
20290	127492
20335	127489
20339	127489
20397	127492
20391	127490
20380	127491
20354	127491
20305	127487
20320	127486
20307	127494
20298	127487
20261	127489
20244	127497
20231	127489
20192	127491
20219	127493
20235	127489
20222	127498
20282	127491
20338	127487
20255	127492
20315	127486
20319	127485
20259	127497
20189	127488
20248	127493
20264	127493
20322	127487
20385	127490
20345	127493
20304	127493
20326	127495
20192	127492
20236	127492
20369	127494
20286	127496
20254	127487
20321	127492
20277	127491
20351	127491
20428	127487
20404	127492
20416	127490
20360	127493
20307	127487
20380	127492
20421	127488
20290	127484
20346	127489
20397	127488
20337	127492
20351	127492
20321	127487
20256	127488
20291	127491
20265	127488
20228	127487
20262	127493
20323	127487
20243	127493
20357	127489
20378	127493
20324	127491
20295	127489
20359	127488
20307	127494
20419	127489
20438	127489
20362	127492
20417	127491
20423	127493
20389	127488
20379	127486
20333	127489
20303	127492
20308	127490
20327	127490
20186	127490
20256	127489
20289	127493
20227	127490
20250	127491
20232	127489
20192	127498
20319	127490
20353	127495
20297	127489
20344	127493
20279	127494
20204	127492
20296	127490
20228	127488
20211	127491
20308	127490
20333	127491
20288	127494
20364	127490
20348	127491
20195	127491
20214	127488
20160	127491
20132	127487
20250	127490
20266	127493
20210	127493
20291	127493
20348	127490
20255	127491
20294	127495
20355	127495
20327	127492
20359	127492
20345	127489
20241	127493
20313	127497
20293	127489
20228	127491
20282	127491
20333	127490
20274	127492
20303	127489
20251	127492
20209	127488
20269	127491
20326	127498
20242	127491
20361	127492
20298	127489
20208	127492
20321	127493
20333	127492
20253	127494
20301	127494
20335	127489
20279	127494
20302	127490
20265	127494
20206	127496
20350	127493
20316	127494
20260	127494
20376	127491
20314	127488
20325	127491
20299	127491
20265	127489
20230	127490
20260	127487
20297	127494
20364	127494
20522	127494
20483	127489
20351	127492
20412	127494
20449	127489
20447	127494
20480	127489
20464	127491
20433	127492
20409	127490
20339	127491
20321	127495
20481	127498
20430	127493
20318	127491
20358	127491
20325	127491
20284	127492
20418	127492
20418	127492
20384	127490
20381	127489
20454	127489
20366	127491
20378	127490
20396	127490
20386	127489
20428	127491
20430	127491
20387	127492
20357	127489
20388	127495
20361	127488
20353	127494
20377	127489
20351	127494
20372	127493
20312	127496
20289	127492
20313	127494
20336	127493
20351	127492
20443	127490
20424	127493
20328	127493
20315	127494
20363	127494
20369	127493
20456	127490
20403	127491
20355	127495
20350	127494
20311	127494
20325	127494
20354	127492
20401	127492
20333	127489
20415	127496
20390	127494
20311	127493
20363	127490
20335	127494
20320	127496
20298	127493
20290	127491
20294	127491
20338	127492
20392	127495
20304	127494
20297	127492
20324	127498
20270	127497
20238	127492
20277	127498
20259	127490
20247	127491
20252	127493
20167	127488
20275	127492
20261	127490
20284	127496
20298	127492
20285	127494
20310	127490
20295	127493
20320	127494
20269	127491
20288	127492
20304	127492
20228	127494
20219	127490
20189	127491
20251	127491
20224	127495
20221	127491
20218	127495
20197	127491
20177	127495
20202	127491
20207	127493
20159	127492
20144	127491
20120	127492
20182	127494
20265	127491
20210	127497
20175	127492
20211	127492
20237	127490
20255	127495
20197	127493
20236	127495
20224	127494
20205	127489
20295	127495
20347	127490
20293	127496
20306	127493
20312	127494
20310	127490
20270	127494
20274	127496
20231	127494
20173	127494
20270	127489
20190	127492
20200	127494
20275	127494
20269	127493
20223	127492
20235	127497
20189	127495
20165	127495
20267	127496
20270	127493
20191	127493
20282	127495
20318	127496
20234	127493
20327	127493
20256	127493
20270	127492
20292	127491
20355	127491
20315	127492
20276	127492
20366	127495
20316	127493
20348	127492
20370	127493
20269	127492
20269	127494
20265	127492
20197	127486
20232	127494
20194	127491
20126	127492
20255	127492
20290	127490
20301	127494
20346	127494
20280	127497
20259	127493
20321	127497
20371	127497
20246	127494
20290	127493
20354	127492
20314	127493
20348	127493
20345	127494
20305	127498
20385	127492
20325	127497
20319	127493
20349	127491
20338	127496
20293	127494
20393	127494
20441	127492
20369	127494
20438	127494
20360	127495
20302	127488
20371	127489
20388	127494
20358	127494
20417	127492
20434	127497
20357	127497
20441	127494
20392	127493
20283	127496
20380	127493
20372	127490
20307	127497
20350	127490
20325	127497
20316	127493
20355	127493
20306	127488
20320	127492
20410	127494
20354	127489
20334	127492
20424	127493
20453	127493
20375	127495
20405	127493
20392	127491
20395	127492
20408	127490
20403	127494
20302	127494
20363	127494
20412	127498
20347	127492
20364	127494
20356	127495
20245	127496
20363	127492
20345	127494
20299	127498
20413	127496
20357	127496
20292	127495
20348	127496
20273	127492
20251	127496
20360	127494
20318	127493
20253	127499
20360	127492
20342	127495
20300	127490
20358	127488
20323	127494
20324	127493
20444	127494
20460	127497
20391	127496
20442	127494
20503	127495
20397	127494
20413	127495
20328	127494
20289	127492
20347	127492
20353	127493
20279	127495
20292	127490
20315	127496
20303	127493
20424	127492
20429	127493
20371	127494
20386	127493
20322	127494
20346	127498
20454	127495
20466	127494
20338	127494
20351	127495
20390	127495
20323	127492
20349	127494
20323	127493
20345	127495
20383	127497
20354	127495
20357	127499
20393	127494
20378	127495
20329	127493
20436	127497
20337	127496
20241	127493
20277	127497
20284	127498
20332	127494
20374	127494
20391	127491
20320	127492
20347	127495
20338	127493
20267	127497
20328	127497
20276	127494
20276	127490
20333	127497
20313	127491
20302	127493
20374	127499
20355	127493
20290	127493
20356	127494
20411	127493
20387	127501
20457	127496
20456	127495
20349	127494
20380	127495
20356	127492
20326	127495
20344	127492
20324	127495
20301	127493
20310	127493
20289	127495
20221	127493
20258	127499
20323	127496
20325	127492
20299	127491
20295	127495
20210	127494
20312	127496
20358	127495
20261	127500
20229	127495
20201	127496
20170	127495
20258	127499
20297	127497
20324	127500
20332	127497
20227	127496
20188	127497
20160	127492
20246	127496
20295	127497
20241	127495
20309	127495
20409	127491
20400	127499
20413	127489
20329	127492
20335	127494
20272	127494
20283	127502
20353	127493
20347	127494
20285	127499
20208	127492
20255	127495
20288	127494
20251	127495
20272	127499
20257	127496
20326	127494
20258	127495
20328	127496
20323	127493
20333	127494
20286	127495
20304	127489
20319	127493
20216	127495
20252	127498
20278	127493
20336	127493
20255	127495
20226	127495
20234	127491
20217	127496
20295	127495
20237	127498
20215	127496
20254	127498
20272	127495
20293	127494
20238	127498
20207	127494
20243	127496
20341	127496
20306	127496
20256	127496
20245	127493
20267	127495
20217	127498
20197	127493
20153	127494
20114	127492
20103	127498
20174	127497
20192	127492
20329	127497
20398	127495
20313	127493
20327	127500
20356	127494
20278	127496
20315	127499
20213	127495
20114	127496
20211	127499
20278	127497
20257	127496
20253	127501
20253	127493
20279	127494
20257	127495
20236	127499
20210	127492
20202	127494
20218	127496
20216	127495
20278	127497
20342	127496
20325	127496
20356	127496
20374	127496
20341	127498
20388	127499
20346	127494
20285	127498
20291	127497
20312	127496
20299	127497
20338	127500
20325	127500
20267	127493
20390	127494
20417	127494
20271	127499
20293	127496
20262	127495
20226	127497
20374	127496
20379	127496
20253	127497
20319	127497
20330	127496
20251	127499
20361	127497
20359	127497
20300	127500
20350	127495
20468	127495
20374	127495
20397	127499
20407	127494
20324	127498
20397	127498
20365	127495
20306	127494
20389	127495
20329	127495
20316	127495
20409	127497
20354	127498
20309	127496
20279	127498
20350	127495
20279	127495
20373	127493
20380	127496
20338	127499
20448	127499
20395	127500
20356	127495
20355	127491
20299	127493
20252	127496
20366	127498
20423	127500
20369	127498
20433	127499
20431	127498
20395	127495
20437	127500
20432	127498
20429	127499
20454	127499
20408	127500
20398	127499
20454	127499
20377	127496
20336	127496
20421	127497
20349	127494
20364	127495
20463	127496
20551	127499
20424	127497
20464	127500
20441	127496
20376	127497
20352	127495
20355	127502
20344	127495
20322	127496
20339	127498
20322	127498
20353	127492
20365	127498
20319	127499
20408	127498
20380	127497
20353	127498
20381	127500
20362	127501
20347	127489
20351	127493
20299	127494
20231	127496
20280	127500
20272	127495
20222	127497
20344	127498
20311	127497
20311	127495
20377	127497
20384	127497
20323	127494
20423	127495
20390	127497
20280	127502
20373	127495
20348	127498
20232	127497
20298	127501
20253	127497
20284	127499
20293	127497
20348	127498
20299	127497
20313	127498
20348	127499
20290	127496
20354	127495
20300	127498
20279	127500
20374	127499
20274	127500
20334	127498
20335	127502
20251	127497
20222	127498
20329	127495
20312	127495
20250	127500
20302	127495
20289	127500
20241	127496
20263	127503
20324	127498
20276	127499
20355	127493
20299	127493
20241	127495
20295	127495
20272	127498
20260	127498
20329	127498
20330	127499
20210	127498
20260	127502
20325	127493
20327	127500
20294	127497
20296	127498
20258	127500
20397	127497
20423	127496
20419	127500
20395	127498
20348	127500
20301	127498
20228	127499
20263	127499
20314	127500
20401	127494
20418	127496
20348	127500
20369	127499
20326	127498
20354	127499
20466	127500
20429	127499
20360	127499
20341	127494
20231	127499
20282	127497
20332	127493
20308	127491
20311	127499
20295	127497
20355	127499
20339	127497
20386	127503
20315	127500
20306	127497
20274	127501
20234	127501
20187	127502
20282	127497
20275	127499
20253	127494
20242	127494
20150	127495
20150	127497
20185	127499
20286	127499
20274	127498
20248	127498
20296	127495
20232	127497
20262	127496
20257	127500
20312	127498
20295	127500
20284	127498
20244	127501
20207	127499
20301	127498
20255	127499
20302	127497
20299	127497
20247	127499
20320	127496
20306	127500
20293	127497
20221	127497
20233	127497
20178	127501
20218	127497
20188	127504
20290	127501
20208	127496
20214	127498
20167	127498
20178	127497
20228	127498
20234	127498
20303	127499
20299	127500
20323	127501
20257	127502
20265	127497
20252	127499
20145	127500
20169	127500
20203	127500
20159	127493
20241	127499
20176	127497
20150	127501
20227	127500
20214	127501
20225	127498
20266	127500
20339	127501
20261	127497
20221	127500
20260	127500
20240	127501
20243	127495
20245	127498
20265	127501
20282	127499
20320	127499
20244	127503
20304	127499
20308	127499
20287	127501
20321	127501
20329	127499
20260	127501
20268	127498
20263	127499
20168	127499
20232	127499
20313	127500
20325	127501
20425	127498
20420	127501
20298	127500
20287	127500
20298	127501
20265	127499
20282	127494
20309	127502
20262	127500
20316	127500
20287	127498
20306	127496
20293	127501
20285	127496
20199	127498
20246	127500
20275	127496
20245	127498
20211	127502
20214	127495
20203	127503
20296	127501
20327	127502
20327	127499
20388	127495
20359	127498
20205	127497
20239	127501
20295	127502
20359	127503
20368	127501
20435	127502
20314	127499
20378	127499
20416	127500
20366	127501
20348	127498
20336	127500
20239	127498
20368	127498
20399	127500
20358	127500
20407	127501
20397	127502
20337	127500
20451	127501
20390	127496
20241	127499
20326	127503
20339	127502
20286	127499
20384	127500
20381	127502
20287	127504
20322	127501
20314	127502
20262	127498
20345	127502
20370	127499
20243	127503
20316	127498
20349	127503
20264	127499
20305	127507
20286	127496
20206	127503
20392	127499
20413	127498
20394	127497
20468	127501
20410	127501
20285	127497
20372	127502
20359	127498
20273	127502
20327	127501
20321	127503
20204	127494
20301	127499
20347	127503
20312	127500
20400	127502
20412	127502
20338	127501
20408	127496
20407	127497
20274	127500
20327	127504
20291	127499
20272	127498
20362	127502
20366	127499
20309	127501
20373	127501
20353	127498
20290	127503
20369	127503
20341	127501
20312	127500
20377	127500
20416	127502
20351	127501
20414	127499
20464	127501
20366	127497
20339	127500
20298	127498
20346	127500
20417	127501
20412	127500
20347	127503
20404	127499
20414	127500
20334	127500
20407	127501
20357	127499
20343	127502
20398	127501
20437	127501
20422	127501
20528	127502
20508	127499
20503	127498
20646	127505
20585	127499
20465	127499
20580	127500
20554	127503
20495	127501
20544	127501
20565	127502
20553	127500
20553	127505
20506	127501
20433	127504
20467	127499
20344	127499
20321	127500
20279	127503
20377	127500
20332	127500
20326	127501
20362	127500
20263	127502
20350	127497
20274	127501
20267	127501
20301	127497
20281	127504
20206	127500
20214	127498
20214	127498
20296	127500
20263	127502
20249	127499
20154	127499
20181	127500
20198	127501
20214	127501
