# int	pos
20056	127485
20117	127485
20078	127481
20036	127486
20149	127482
20210	127478
20209	127480
20245	127483
20209	127483
20165	127485
20190	127487
20249	127484
20185	127488
20185	127485
20231	127483
20117	127488
20121	127485
20178	127486
20100	127485
20171	127488
20186	127486
20142	127484
20134	127485
20170	127482
20144	127488
20246	127485
20183	127483
20209	127480
20295	127488
20112	127485
20085	127488
20124	127488
20182	127484
20135	127485
20152	127483
20220	127484
20150	127486
20138	127486
20110	127485
20066	127485
20167	127484
20168	127488
20073	127487
20191	127480
20143	127483
20155	127483
20171	127486
20151	127486
20161	127485
20163	127485
20150	127484
20139	127487
20176	127488
20182	127483
20079	127481
20138	127483
20137	127486
20068	127483
20080	127482
20080	127487
20099	127482
20132	127485
20139	127487
20085	127483
20083	127483
20091	127485
20082	127486
20124	127486
20215	127487
20168	127489
20187	127480
20092	127484
20042	127486
20038	127488
20064	127486
20058	127486
20131	127480
20117	127485
20120	127487
20082	127485
20158	127485
20107	127488
20058	127482
20059	127486
20020	127487
20006	127484
20055	127486
20041	127486
20125	127484
20134	127483
20141	127484
20140	127485
20102	127485
20100	127484
20113	127486
20045	127485
20045	127486
20033	127479
20082	127482
20090	127481
20129	127483
20229	127485
20162	127486
20088	127485
20154	127487
20209	127483
20167	127485
20126	127483
20063	127485
20083	127485
20144	127487
20185	127486
20156	127485
20146	127488
20163	127485
20198	127487
20220	127485
20192	127485
20086	127485
20094	127487
20111	127485
20141	127487
20186	127484
20198	127483
20191	127482
20231	127485
20241	127484
20211	127483
20243	127480
20272	127488
20240	127485
20209	127484
20143	127487
20095	127486
20131	127484
20214	127484
20148	127483
20202	127486
20229	127485
20158	127489
20193	127487
20092	127487
20071	127486
20148	127485
20211	127486
20125	127485
20173	127490
20237	127485
20187	127485
20220	127487
20224	127484
20141	127483
20218	127486
20303	127484
20225	127483
20206	127484
20118	127485
20060	127488
20193	127485
20265	127483
20273	127486
20321	127487
20270	127486
20135	127481
20272	127483
20300	127487
20268	127485
20278	127486
20241	127486
20074	127480
20116	127485
20136	127486
20060	127483
20112	127486
20155	127482
20069	127486
20138	127487
20121	127483
20092	127480
20099	127485
20076	127487
20040	127484
20066	127485
20074	127483
20039	127486
20098	127481
20116	127486
20082	127484
20142	127483
20177	127485
20103	127483
20154	127484
20142	127485
20156	127483
20193	127485
20157	127485
20101	127484
20209	127488
20202	127484
20038	127484
20100	127486
20110	127487
20014	127483
20042	127484
20065	127480
20054	127483
20140	127487
20145	127485
20042	127485
20148	127486
20145	127483
20058	127484
20157	127484
20178	127484
20074	127485
20168	127484
20101	127487
20074	127485
20153	127483
20081	127483
20028	127486
19985	127485
20039	127484
19933	127484
20098	127480
20102	127485
20005	127486
20053	127484
20127	127487
20134	127483
20210	127486
20143	127484
20105	127483
20247	127486
20200	127481
20127	127483
20167	127485
20222	127487
20201	127485
20134	127486
20134	127481
20159	127487
20247	127485
20241	127485
20165	127483
20229	127482
20200	127484
20017	127484
20146	127481
20152	127482
20062	127486
20051	127484
20108	127487
20012	127482
20125	127485
20096	127485
19967	127485
20005	127487
20019	127483
20059	127486
20197	127487
20208	127483
20118	127482
20147	127484
20147	127483
20122	127485
20226	127486
20174	127484
20082	127485
20114	127485
20098	127484
20095	127485
20175	127485
20196	127487
20121	127482
20184	127484
20129	127485
20085	127482
20089	127487
20068	127482
20067	127486
20149	127483
20219	127484
20107	127486
20116	127486
20116	127482
20050	127486
20099	127482
20090	127479
20049	127484
20125	127487
20127	127489
20157	127485
20138	127487
20195	127485
20120	127489
20194	127484
20115	127490
20064	127487
20118	127486
20084	127484
20079	127484
20132	127487
20143	127487
20186	127485
20134	127487
20072	127484
20070	127486
20088	127484
20034	127484
20014	127482
20101	127485
20211	127480
20248	127486
20270	127483
20304	127487
20289	127485
20365	127486
20331	127487
20342	127487
20293	127487
20266	127483
20281	127484
20210	127482
20114	127486
20062	127487
20037	127481
20052	127488
20039	127484
19992	127484
19975	127486
19981	127488
20024	127486
20060	127485
20073	127489
20076	127481
20064	127486
20125	127489
20078	127486
20093	127485
20032	127488
19971	127483
20003	127483
20082	127485
20065	127488
20057	127484
20066	127482
20043	127479
20089	127483
20055	127485
20035	127483
20095	127485
20049	127488
20044	127484
20036	127481
20051	127483
20095	127489
20038	127487
20105	127487
20118	127484
20117	127487
20114	127483
20080	127484
20148	127485
20125	127484
20116	127484
20112	127482
20090	127484
20044	127483
20057	127486
20110	127485
20105	127487
20138	127482
20098	127485
20121	127484
20125	127483
20176	127485
20066	127483
20048	127486
20021	127484
20049	127486
20113	127481
20102	127481
20051	127485
20122	127487
20104	127485
20091	127485
20133	127487
20167	127488
20059	127486
20072	127484
20139	127486
20068	127485
20114	127485
20100	127483
20042	127486
20092	127481
20103	127485
20051	127484
20114	127483
20164	127485
20155	127489
20122	127484
20153	127486
20012	127488
20160	127485
20225	127483
20148	127487
20227	127487
20219	127487
20158	127489
20198	127483
20127	127484
20121	127486
20179	127486
20189	127485
20123	127484
20162	127479
20257	127486
20151	127484
20251	127485
20234	127486
20148	127486
20240	127483
20222	127486
20164	127489
20206	127485
20096	127488
20056	127488
20056	127490
20006	127491
20012	127489
20132	127486
20157	127487
20009	127485
20073	127486
20116	127486
20074	127487
20132	127483
20099	127489
20045	127485
20152	127486
20172	127488
20088	127481
20113	127484
20098	127485
20058	127489
20164	127486
20232	127486
20238	127483
20256	127487
20266	127482
20183	127487
20138	127486
20083	127483
19977	127488
20091	127483
20076	127484
19967	127481
20090	127486
20144	127488
20016	127492
20110	127484
20174	127482
20054	127489
20082	127489
20078	127489
20044	127483
20076	127484
20039	127481
19992	127490
20027	127483
20044	127489
19996	127486
20077	127484
20004	127486
19964	127483
20019	127485
20001	127489
20008	127483
20121	127485
20172	127484
20070	127484
20087	127489
20048	127484
19939	127485
20026	127484
20045	127487
20008	127486
20031	127484
20018	127483
20066	127486
20030	127483
20074	127487
19959	127490
19970	127485
20041	127487
20039	127487
20112	127492
20153	127490
20048	127484
20075	127488
20101	127491
20033	127488
20072	127485
20027	127484
20000	127484
20090	127488
20097	127481
20026	127485
20018	127483
20043	127482
19898	127482
20033	127484
20039	127484
20057	127487
20097	127477
20141	127487
20019	127488
20083	127485
20081	127485
20074	127481
20051	127487
20116	127485
20095	127489
20087	127491
20044	127488
20103	127486
20067	127486
20105	127487
20047	127485
20093	127483
20116	127491
20096	127482
20056	127485
20109	127486
20033	127486
20124	127488
20093	127486
20026	127485
20075	127483
20116	127489
20118	127486
20175	127485
20079	127486
19999	127489
20082	127485
20058	127489
20157	127486
20205	127487
20114	127483
20105	127488
20195	127485
20153	127488
20150	127488
20136	127487
20109	127484
20119	127486
20128	127492
20133	127486
20101	127488
20123	127485
20214	127480
20213	127485
20272	127484
20218	127485
20225	127485
20236	127486
20197	127486
20151	127487
20203	127487
20201	127485
20203	127487
20212	127489
20147	127484
20133	127484
20123	127485
20190	127487
20128	127488
20151	127487
20165	127484
20194	127488
20273	127484
20232	127484
20240	127483
20182	127488
20130	127483
20071	127484
20055	127486
20112	127487
20161	127482
20230	127488
20207	127487
20138	127487
20136	127485
20133	127486
20153	127486
20156	127488
20136	127484
20106	127489
20200	127489
20178	127492
20163	127487
20125	127485
20184	127482
20143	127484
20166	127487
20120	127484
20063	127489
20110	127492
20225	127486
20137	127484
20150	127486
20178	127488
20231	127487
20149	127488
20175	127492
20150	127490
20155	127488
20166	127488
20179	127486
20148	127486
20170	127485
20209	127484
20224	127487
20256	127486
20209	127491
20216	127484
20187	127486
20211	127488
20169	127491
20188	127488
20142	127488
20126	127486
20178	127486
20226	127484
20273	127484
20167	127484
20156	127492
20162	127485
20157	127486
20101	127485
20092	127484
20165	127488
20216	127485
20182	127484
20178	127486
20213	127488
20150	127487
20212	127485
20188	127486
20099	127488
20091	127485
20118	127487
20068	127485
20069	127486
20092	127485
20059	127486
20106	127489
20086	127483
20045	127489
20179	127485
20198	127488
20156	127488
20223	127486
20181	127484
20120	127483
20169	127489
20144	127482
20119	127486
20193	127483
20169	127487
20112	127487
20087	127489
20100	127484
20161	127485
20269	127486
20340	127485
20267	127490
20243	127490
20214	127487
20066	127488
20095	127488
20054	127487
20025	127490
20103	127491
20105	127491
20093	127486
20161	127485
20207	127487
20102	127488
20182	127489
20132	127486
20067	127485
20143	127491
20186	127486
20062	127488
20148	127491
20227	127483
20220	127486
20261	127484
20159	127486
20154	127486
20119	127487
20206	127486
20115	127488
20216	127489
20216	127491
20166	127486
20219	127484
20198	127486
20101	127493
20165	127484
20156	127489
20144	127486
20174	127486
20265	127489
20149	127488
20122	127486
20160	127490
20134	127486
20156	127489
20071	127492
20058	127489
20191	127487
20177	127488
20153	127487
20189	127483
20177	127485
20137	127489
20222	127486
20161	127492
20127	127484
20147	127490
20151	127485
20098	127488
20119	127484
20159	127484
20150	127487
20265	127485
20240	127488
20134	127485
20238	127485
20193	127491
20108	127487
20205	127484
20256	127482
20234	127488
20282	127487
20135	127486
20049	127486
20214	127485
20251	127491
20207	127491
20254	127488
20228	127485
20178	127491
20176	127485
20243	127486
20279	127484
20287	127486
20258	127487
20199	127489
20245	127487
20206	127489
20174	127483
20215	127486
20206	127487
20129	127486
20248	127486
20257	127489
20227	127488
20254	127482
20270	127488
20211	127490
20269	127488
20282	127489
20204	127485
20304	127486
20245	127490
20150	127486
20214	127486
20222	127489
20176	127483
20284	127486
20244	127485
20135	127485
20211	127490
20239	127485
20211	127484
20239	127488
20162	127486
20088	127489
20179	127488
20242	127487
20171	127485
20158	127489
20098	127486
20161	127485
20205	127489
20191	127487
20156	127487
20162	127486
20178	127489
20225	127486
20219	127488
20144	127484
20082	127489
20218	127490
20149	127486
20127	127487
20215	127486
20211	127490
20118	127484
20083	127483
20163	127486
20126	127488
20167	127487
20197	127484
20116	127491
20170	127489
20170	127484
20144	127488
20237	127489
20242	127483
20173	127487
20205	127484
20157	127486
20159	127489
20151	127486
20155	127483
20181	127485
20143	127488
20110	127487
20087	127485
20147	127487
20080	127487
20006	127486
20060	127487
20065	127487
20033	127486
20118	127489
20149	127487
20075	127487
20116	127484
20078	127486
20091	127486
20088	127486
20140	127485
20089	127487
20080	127488
20175	127488
20133	127483
20089	127488
20054	127487
20129	127488
20137	127487
20107	127489
20163	127487
20160	127487
20158	127488
20125	127484
20076	127486
20092	127490
20075	127490
20092	127489
20088	127489
20076	127484
20081	127488
20115	127488
20186	127490
20178	127487
20189	127488
20190	127483
20154	127489
20214	127486
20205	127484
20175	127489
20202	127490
20217	127485
20222	127488
20152	127486
20149	127488
20090	127489
20109	127483
20120	127490
20187	127488
20258	127485
20201	127487
20123	127490
20098	127486
20148	127485
20143	127488
20127	127489
20125	127491
20161	127488
20127	127489
20202	127484
20098	127488
20094	127489
20134	127485
20182	127486
20237	127487
20217	127491
20190	127488
20249	127492
20227	127488
20178	127489
20217	127485
20220	127489
20141	127489
20277	127493
20245	127489
20159	127488
20254	127488
20223	127487
20178	127492
20288	127486
20277	127488
20203	127487
20234	127487
20245	127488
20194	127490
20228	127488
20235	127491
20181	127490
20211	127490
20189	127489
20187	127485
20214	127491
20251	127488
20199	127491
20150	127487
20234	127487
20179	127491
20278	127487
20230	127485
20222	127490
20261	127486
20286	127489
20179	127484
20222	127486
20250	127490
20307	127489
20272	127483
20253	127487
20224	127490
20283	127486
20273	127487
20231	127490
20250	127489
20200	127487
20117	127485
20179	127488
20200	127491
20193	127490
20271	127488
20227	127492
20120	127490
20166	127485
20190	127490
20154	127493
20126	127488
20172	127488
20217	127491
20298	127488
20263	127489
20233	127488
20241	127485
20268	127489
20240	127490
20284	127489
20342	127489
20265	127485
20234	127481
20178	127488
20105	127486
20185	127492
20188	127493
20174	127486
20284	127489
20216	127488
20149	127487
20223	127487
20139	127490
20063	127489
20205	127489
20170	127486
20096	127492
20251	127489
20235	127492
20047	127489
20170	127489
20199	127488
20113	127485
20282	127488
20316	127491
20225	127490
20313	127492
20257	127486
20239	127491
20250	127486
20275	127488
20286	127490
20274	127494
20249	127488
20238	127486
20312	127488
20320	127487
20293	127490
20409	127486
20352	127486
20282	127490
20307	127490
20276	127490
20249	127489
20340	127485
20380	127492
20273	127486
20387	127490
20365	127488
20313	127489
20338	127487
20339	127493
20313	127489
20269	127489
20279	127493
20234	127489
20338	127489
20300	127491
20223	127491
20263	127490
20353	127493
20261	127490
20300	127493
20317	127488
20336	127491
20426	127491
20388	127490
20257	127486
20229	127487
20265	127491
20246	127489
20328	127489
20312	127484
20250	127487
20385	127490
20417	127493
20315	127491
20304	127492
20259	127492
20212	127491
20295	127486
20294	127491
20271	127487
20208	127490
20265	127489
20246	127488
20250	127488
20327	127493
20359	127492
20453	127490
20498	127490
20464	127487
20407	127491
20416	127488
20375	127490
20416	127486
20451	127492
20429	127492
20360	127489
20369	127492
20261	127493
20238	127490
20278	127487
20208	127488
20255	127491
20336	127489
20248	127490
20241	127487
20183	127490
20150	127495
20224	127493
20152	127492
20124	127493
20175	127489
20245	127488
20182	127492
20193	127489
20214	127489
20177	127488
20230	127490
20222	127489
20110	127489
20186	127491
20165	127489
20099	127489
20084	127491
20120	127491
20142	127490
20211	127495
20263	127489
20191	127487
20202	127490
20249	127489
20208	127487
20153	127493
20124	127491
20141	127488
20180	127492
20182	127488
20204	127488
20218	127488
20234	127487
20273	127491
20281	127489
20372	127489
20292	127488
20399	127487
20382	127489
20343	127485
20282	127485
20200	127486
20120	127486
20097	127484
20155	127484
20143	127491
20204	127489
20181	127493
20184	127486
20212	127493
20240	127491
20303	127491
20235	127490
20235	127487
20220	127487
20204	127493
20265	127490
20281	127488
20234	127492
20182	127487
20199	127491
20154	127487
20135	127492
20231	127490
20228	127491
20261	127492
20276	127487
20241	127492
20170	127491
20211	127488
20175	127493
20216	127493
20266	127492
20199	127487
20207	127491
20246	127491
20221	127485
20234	127488
20283	127486
20247	127491
20252	127490
20252	127484
20153	127489
20200	127491
20266	127489
20256	127489
20318	127491
20316	127489
20242	127489
20293	127489
20307	127488
20212	127489
20277	127492
20277	127492
20285	127485
20379	127490
20336	127490
20278	127492
20358	127489
20409	127487
20293	127495
20279	127492
20245	127490
20182	127491
20249	127494
20304	127488
20163	127491
20261	127489
20188	127490
20160	127486
20135	127488
20158	127489
20146	127490
20200	127493
20256	127489
20191	127493
20195	127492
20215	127492
20135	127494
20203	127490
20135	127492
20153	127488
20213	127492
20212	127491
20186	127491
20210	127493
20207	127490
20139	127487
20193	127488
20163	127493
20142	127489
20176	127490
20170	127487
20160	127490
20239	127487
20161	127489
20156	127492
20246	127489
20157	127490
20047	127489
20141	127489
20163	127493
20156	127492
20244	127494
20233	127489
20173	127490
20254	127485
20176	127490
20085	127493
20182	127490
20190	127491
20152	127490
20149	127491
20151	127497
20083	127492
20166	127493
20144	127491
20114	127495
20193	127491
20189	127491
20111	127493
20109	127489
20104	127494
20082	127498
20089	127495
20058	127493
20066	127487
20164	127490
20114	127490
20057	127493
20147	127491
20157	127489
20098	127492
20216	127485
20234	127488
20146	127490
20101	127490
20162	127492
20101	127492
20150	127493
20209	127493
20163	127489
20165	127490
20169	127485
20126	127489
20183	127489
20201	127493
20166	127494
20181	127490
20240	127491
20141	127496
20213	127492
20194	127491
20138	127494
20189	127493
20252	127493
20230	127489
20292	127489
20244	127487
20121	127492
20186	127493
20229	127492
20140	127488
20229	127492
20262	127492
20204	127492
20148	127495
20160	127491
20136	127494
20192	127492
20225	127489
20189	127490
20199	127489
20163	127488
20116	127489
20193	127494
20213	127493
20093	127496
20100	127488
20144	127489
20103	127492
20213	127489
20195	127488
20223	127492
20339	127491
20329	127492
20259	127488
20260	127489
20197	127490
20133	127491
20214	127492
20215	127489
20199	127490
20236	127489
20237	127490
20160	127492
20235	127490
20230	127494
20214	127492
20253	127490
20303	127492
20280	127490
20331	127487
20222	127492
20194	127493
20195	127492
20284	127492
20317	127492
20325	127494
20328	127493
20312	127491
20371	127495
20243	127494
20236	127493
20256	127493
20216	127491
20183	127488
20220	127492
20242	127488
20218	127492
20099	127486
20147	127492
20216	127492
20207	127493
20213	127490
20267	127488
20304	127492
20328	127492
20346	127490
20389	127494
20419	127492
20297	127492
20260	127493
20222	127490
20246	127493
20257	127495
20294	127491
20247	127484
20230	127489
20243	127491
20215	127490
20307	127492
20348	127495
20252	127491
20223	127493
20277	127494
20276	127491
20295	127490
20262	127492
20264	127492
20268	127498
20285	127490
20241	127493
20270	127494
20308	127494
20310	127491
20322	127490
20294	127492
20282	127489
20265	127490
20252	127491
20239	127494
20242	127493
20274	127493
20361	127491
20406	127493
20346	127494
20354	127493
20350	127492
20338	127494
20381	127493
20413	127494
20478	127489
20402	127490
20321	127491
20313	127495
20338	127495
20340	127494
20343	127493
20411	127496
20325	127495
20340	127494
20374	127493
20336	127497
20395	127494
20416	127488
20270	127495
20306	127492
20302	127492
20294	127497
20311	127496
20252	127494
20253	127493
20294	127491
20350	127494
20329	127490
20327	127489
20258	127497
20241	127497
20350	127494
20366	127499
20322	127494
20330	127493
20261	127491
20265	127492
20293	127493
20300	127494
20273	127496
20387	127494
20324	127494
20293	127492
20346	127492
20296	127491
20238	127492
20254	127498
20276	127494
20191	127490
20265	127490
20273	127493
20207	127496
20227	127493
20195	127493
20105	127492
20200	127492
20208	127489
20213	127493
20249	127495
20281	127492
20152	127489
20252	127489
20330	127491
20247	127494
20293	127495
20244	127491
20217	127496
20197	127492
20195	127492
20159	127493
20230	127494
20329	127491
20305	127495
20307	127498
20242	127492
20059	127488
20099	127494
20119	127491
20104	127497
20208	127491
20197	127492
20189	127492
20238	127492
20153	127493
20190	127494
20263	127494
20134	127496
20128	127493
20234	127492
20236	127493
20212	127487
20281	127496
20251	127493
20144	127496
20176	127492
20143	127493
20029	127496
20106	127495
20148	127494
20032	127494
20106	127491
20116	127494
20069	127499
20169	127493
20141	127494
20054	127494
20081	127493
20051	127489
19995	127494
20087	127493
20047	127494
19989	127493
20064	127495
20132	127492
20020	127490
20136	127490
20151	127492
20088	127491
20124	127492
20137	127491
20051	127493
20160	127493
20155	127491
20061	127491
20149	127496
20154	127491
20057	127494
20170	127494
20177	127496
20128	127495
20222	127492
20162	127491
20075	127495
20163	127494
20197	127493
20097	127498
20182	127493
20157	127491
20074	127493
20088	127491
20100	127492
20126	127496
20170	127495
20112	127492
20047	127489
20125	127497
20106	127495
20061	127495
20180	127490
20241	127493
20247	127497
20241	127497
20229	127493
20175	127495
20178	127497
20165	127496
20074	127497
20095	127493
20091	127492
20179	127498
20220	127494
20176	127492
20173	127493
20186	127493
20190	127492
20100	127495
20147	127492
20146	127495
20098	127494
20235	127495
20203	127490
20165	127494
20265	127496
20190	127496
20172	127500
20246	127496
20259	127493
20218	127495
20181	127496
20262	127493
20169	127497
20236	127496
20232	127495
20225	127496
20238	127495
20275	127497
20187	127491
20206	127491
20241	127493
20233	127496
20227	127494
20244	127494
20231	127495
20289	127495
20228	127495
20154	127499
20167	127492
20115	127493
20117	127498
20172	127498
20237	127496
20223	127501
20275	127495
20230	127494
20212	127493
20108	127496
20128	127494
20181	127494
20280	127497
20275	127493
20337	127497
20347	127496
20334	127497
20299	127494
20350	127495
20352	127498
20312	127498
20314	127492
20320	127491
20308	127492
20300	127493
20321	127497
20270	127490
20327	127495
20325	127497
20289	127496
20294	127495
20330	127492
20316	127498
20293	127492
20324	127496
20320	127491
20243	127497
20270	127492
20258	127491
20284	127497
20293	127492
20283	127492
20251	127495
20207	127491
20191	127497
20199	127503
20221	127494
20244	127497
20324	127499
20353	127495
20304	127496
20297	127497
20287	127495
20153	127492
20202	127492
20246	127494
20235	127495
20268	127494
20273	127493
20255	127494
20289	127496
20250	127493
20226	127494
20263	127493
20307	127496
20348	127495
20287	127491
20254	127493
20220	127498
20164	127495
20227	127495
20258	127498
20248	127500
20258	127493
20291	127496
20243	127494
20223	127494
20223	127495
20227	127499
20300	127496
20287	127492
20299	127491
20350	127496
20309	127497
20229	127497
20294	127494
20224	127496
20214	127495
20220	127495
20284	127492
20204	127496
20277	127494
20350	127499
20334	127496
20301	127497
20267	127491
20262	127497
20318	127498
20280	127496
20249	127497
20152	127500
20202	127497
20167	127497
20265	127495
20317	127497
20208	127494
20267	127494
20234	127495
20186	127494
20328	127499
20294	127498
20239	127500
20199	127496
20209	127499
20170	127492
20239	127495
20299	127496
20202	127497
20224	127494
20234	127495
20117	127495
20236	127492
20240	127494
20183	127493
20199	127497
20164	127500
20153	127495
20258	127491
20274	127493
20276	127498
20258	127496
20222	127493
20171	127495
20194	127492
20137	127497
20173	127498
20222	127497
20234	127496
20175	127495
20202	127494
20152	127499
20118	127495
20288	127499
20222	127496
20148	127491
20154	127496
20084	127497
20033	127498
20109	127498
20135	127496
20157	127497
20239	127495
20280	127494
20233	127499
20269	127494
20183	127500
20123	127500
20187	127499
20199	127499
20125	127496
20141	127495
20161	127497
20103	127496
20098	127497
20122	127499
20051	127498
20151	127496
20108	127496
20060	127497
20082	127497
20129	127498
20091	127496
20119	127493
20097	127498
20090	127497
20095	127492
20121	127496
20029	127495
20095	127496
20044	127498
20032	127496
20083	127497
20083	127496
20026	127497
20129	127499
20157	127496
20139	127496
20224	127499
20192	127495
20152	127499
20176	127498
20137	127497
20146	127493
20281	127502
20270	127495
20221	127495
20288	127498
20286	127499
20211	127500
20241	127497
20143	127499
20128	127500
20208	127498
20210	127493
20190	127497
20271	127497
20281	127502
20175	127497
20239	127496
20188	127500
20128	127497
20218	127496
20238	127498
20190	127495
20248	127494
20229	127496
20160	127495
20183	127498
20219	127495
20200	127493
20307	127494
20317	127500
20237	127497
20226	127500
20226	127499
20189	127495
20226	127496
20184	127498
20212	127498
20276	127502
20244	127499
20221	127498
20278	127499
20309	127498
20171	127495
20295	127496
20232	127500
20257	127495
20254	127498
20278	127497
20222	127498
20274	127494
20322	127495
20286	127494
20247	127499
20262	127499
20225	127498
20305	127498
20226	127496
20204	127493
20304	127500
20313	127495
20341	127498
20290	127495
20299	127497
20269	127498
20297	127498
20270	127497
20211	127494
20266	127498
20275	127493
20222	127497
20318	127495
20367	127495
20383	127499
20368	127497
20295	127500
20273	127495
20293	127496
20250	127499
20232	127497
20260	127503
20220	127497
20299	127495
20254	127496
20286	127495
20289	127496
20375	127494
20269	127494
20335	127498
20321	127496
20301	127496
20264	127498
20250	127498
20233	127496
20200	127496
20231	127503
20200	127500
20239	127499
20262	127502
20231	127498
20172	127495
20136	127496
20198	127496
20203	127497
20200	127498
20261	127495
20242	127505
20245	127497
20217	127499
20134	127499
20104	127501
20199	127497
20277	127497
20185	127499
20244	127501
20271	127496
20248	127499
20255	127500
20252	127501
20184	127497
20245	127499
20252	127500
20151	127496
20143	127499
20202	127499
20204	127493
20275	127501
20263	127495
20212	127498
20104	127499
20144	127496
20177	127498
20253	127496
20226	127497
20196	127497
20154	127495
20252	127500
20268	127499
20284	127501
20355	127496
20289	127497
20351	127497
20365	127500
20285	127495
20276	127503
20247	127496
20139	127496
20104	127499
20167	127500
20147	127503
20159	127499
20146	127502
20119	127499
20181	127499
20183	127500
20097	127497
20147	127497
20155	127495
20111	127497
20204	127496
20244	127494
20126	127498
20158	127498
20184	127500
20096	127500
20085	127497
20114	127496
20109	127499
20141	127502
20126	127500
20081	127497
20171	127501
20201	127503
20070	127499
20110	127496
20116	127499
20070	127501
20177	127501
20166	127501
20098	127497
20196	127501
20146	127498
20082	127501
20136	127498
20111	127497
20122	127495
20160	127498
20166	127502
20038	127499
20081	127499
20157	127501
20136	127502
20156	127496
20066	127500
20020	127500
20158	127498
20209	127501
20145	127501
20156	127504
20157	127499
20058	127501
20128	127501
20111	127500
20057	127499
20111	127501
20098	127498
20047	127497
20053	127501
20088	127495
20006	127501
20134	127498
20135	127498
20063	127501
20183	127503
20200	127501
20159	127495
20159	127501
20199	127501
20147	127502
20237	127503
20178	127499
20149	127497
20253	127503
20263	127501
20164	127498
20208	127503
20221	127499
20133	127500
20202	127499
20240	127496
20197	127501
20187	127499
20099	127500
20076	127503
20143	127499
20155	127498
20120	127499
20197	127501
20146	127499
20068	127497
20166	127496
20108	127502
20078	127498
20195	127503
20225	127502
