# int	pos
20186	127498
20144	127499
20146	127498
20127	127500
20181	127502
20175	127501
20198	127502
20212	127497
20194	127501
20208	127495
20200	127498
20221	127497
20202	127497
20259	127497
20235	127498
20183	127500
20221	127499
20275	127498
20247	127501
20295	127496
20319	127503
20257	127499
20213	127498
20196	127499
20231	127501
20154	127502
20181	127500
20210	127503
20231	127499
20216	127495
20161	127495
20221	127489
20222	127495
20203	127502
20284	127498
20286	127497
20208	127498
20202	127496
20237	127501
20196	127501
20252	127497
20228	127499
20174	127501
20186	127498
20303	127497
20308	127499
20310	127500
20311	127503
20349	127501
20222	127499
20257	127503
20235	127502
20276	127500
20335	127501
20221	127502
20193	127497
20223	127501
20230	127500
20264	127497
20247	127496
20292	127496
20211	127502
20234	127499
20200	127500
20210	127499
20288	127496
20253	127498
20210	127494
20260	127497
20172	127498
20238	127502
20207	127500
20281	127499
20244	127497
20244	127498
20305	127495
20282	127498
20270	127501
20274	127501
20175	127503
20118	127499
20107	127499
20151	127500
20210	127500
20194	127501
20098	127497
20147	127500
20073	127500
19992	127498
20094	127497
20110	127502
20139	127499
20268	127496
20366	127502
20332	127499
20258	127502
20260	127500
20172	127496
20184	127501
20228	127497
20205	127498
20173	127499
20180	127501
20161	127497
20153	127501
20228	127497
20207	127498
20260	127501
20218	127500
20113	127499
20207	127501
20221	127496
20120	127500
20131	127503
20120	127500
20141	127502
20186	127499
20107	127498
20083	127503
20154	127499
20106	127501
20037	127503
20086	127498
20119	127503
20092	127500
20165	127497
20246	127497
20207	127495
20272	127498
20211	127497
20207	127500
20348	127499
20286	127498
20157	127502
20188	127496
20115	127505
20091	127500
20214	127502
20183	127496
20150	127505
20257	127501
20202	127505
20199	127501
20245	127499
20322	127499
20288	127499
20335	127500
20296	127503
20180	127500
20244	127500
20267	127499
20200	127502
20211	127496
20243	127501
20166	127502
20251	127501
20212	127500
20193	127500
20260	127501
20252	127501
20197	127503
20263	127498
20226	127496
20099	127498
20224	127498
20258	127498
20199	127499
20277	127503
20303	127497
20258	127501
20306	127501
20297	127501
20280	127499
20360	127499
20289	127499
20222	127496
20292	127500
20274	127502
20262	127502
20337	127500
20297	127498
20196	127497
20264	127500
20213	127499
20232	127499
20312	127499
20307	127496
20207	127494
20251	127504
20168	127498
20108	127498
20278	127503
20348	127505
20218	127501
20222	127500
20246	127499
20176	127496
20253	127503
20241	127502
20115	127503
20237	127496
20203	127502
20159	127500
20137	127503
20142	127503
20144	127503
20211	127501
20140	127499
20132	127498
20185	127500
20155	127497
20144	127497
20291	127503
20260	127498
20158	127505
20167	127499
20081	127498
20072	127500
20168	127499
20166	127499
20127	127495
20239	127502
20212	127499
20191	127498
20154	127501
20144	127501
20094	127497
20174	127498
20232	127500
20215	127502
20311	127501
20314	127507
20184	127500
20190	127498
20099	127501
20135	127504
20259	127505
20333	127500
20267	127498
20324	127498
20319	127499
20277	127497
20280	127498
20245	127502
20238	127497
20242	127495
20265	127496
20201	127500
20292	127498
20296	127497
20281	127502
20323	127502
20314	127500
20257	127501
20288	127502
20285	127499
20206	127500
20254	127500
20263	127503
20210	127505
20188	127500
20193	127503
20165	127500
20234	127500
20170	127502
20215	127498
20334	127497
20287	127497
20221	127498
20227	127502
20219	127503
20256	127498
20368	127498
20354	127500
20315	127501
20348	127506
20326	127497
20257	127499
20313	127503
20275	127502
20296	127500
20348	127500
20298	127501
20373	127505
20364	127499
20304	127498
20321	127498
20351	127498
20331	127501
20248	127499
20218	127501
20215	127498
20312	127501
20411	127501
20400	127495
20347	127500
20436	127503
20386	127503
20381	127502
20386	127498
20384	127502
20357	127497
20292	127503
20302	127498
20214	127500
20185	127501
20225	127499
20210	127500
20238	127500
20254	127501
20224	127500
20181	127498
20229	127502
20172	127505
20169	127500
20216	127504
20197	127500
20209	127501
20236	127498
20216	127499
20211	127497
20281	127498
20213	127502
20270	127501
20300	127501
20205	127504
20113	127500
20208	127500
20245	127499
20225	127500
20262	127500
20277	127500
20270	127495
20345	127501
20240	127503
20174	127499
20170	127500
20190	127499
20141	127502
20145	127502
20173	127505
20174	127496
20256	127499
20225	127502
20143	127503
20199	127501
20206	127498
20238	127501
20213	127502
20299	127503
20301	127500
20326	127497
20312	127494
20212	127501
20291	127497
20293	127502
20233	127498
20252	127499
20259	127502
20153	127498
20285	127500
20267	127501
20250	127506
20339	127505
20368	127503
20300	127499
20243	127501
20224	127502
20183	127502
20227	127500
20263	127498
20195	127502
20267	127499
20230	127499
20207	127499
20272	127504
20361	127501
20287	127500
20293	127499
20277	127499
20274	127496
20345	127500
20308	127502
20242	127497
20288	127500
20208	127502
20180	127504
20268	127501
20262	127499
20224	127504
20248	127504
20202	127506
20141	127501
20282	127503
20321	127504
20282	127504
20263	127502
20183	127498
20191	127503
20279	127502
20287	127505
20216	127502
20279	127504
20264	127498
20118	127500
20215	127505
20245	127503
20176	127504
20210	127503
20262	127502
20154	127504
20216	127499
20226	127502
20155	127505
20234	127505
20213	127503
20105	127506
20192	127503
20123	127497
20108	127500
20178	127501
20198	127499
20179	127499
20262	127502
20237	127503
20188	127502
20229	127503
20251	127503
20227	127507
20245	127507
20179	127502
20148	127501
20242	127503
20212	127499
20119	127504
20212	127504
20110	127505
19982	127503
20096	127504
20158	127499
20118	127504
20221	127500
20159	127500
20103	127504
20138	127503
20114	127502
20051	127502
20169	127502
20178	127500
20095	127502
20195	127504
20149	127504
20138	127502
20117	127500
20163	127501
20180	127503
20157	127499
20124	127502
20127	127501
20138	127500
20190	127501
20137	127504
20144	127500
20152	127501
20060	127498
20121	127498
20184	127501
20068	127501
20152	127499
20125	127499
20101	127502
20156	127503
20151	127501
20136	127501
20174	127502
20145	127503
20063	127501
20138	127498
20084	127503
20018	127503
20057	127501
20057	127497
20026	127500
20101	127505
20088	127500
20000	127501
20124	127500
20202	127500
20198	127504
20275	127503
20194	127499
20118	127501
20207	127499
20228	127497
20146	127502
20146	127501
20180	127507
20138	127504
20194	127497
20147	127503
20059	127504
20122	127504
20187	127502
20159	127502
20161	127505
20169	127501
20234	127503
20236	127502
20199	127501
20188	127502
20165	127506
20179	127501
20143	127500
20182	127500
20159	127506
20143	127503
20134	127500
20128	127501
20109	127503
20109	127507
20167	127501
20151	127501
20179	127502
20156	127501
20161	127505
20171	127500
20139	127505
20172	127502
20130	127502
20094	127502
20093	127500
20121	127504
20237	127506
20270	127503
20308	127504
20293	127504
20196	127503
20245	127499
20165	127503
20125	127498
20160	127503
20183	127502
20177	127508
20211	127501
20193	127497
20245	127502
20253	127502
20183	127505
20187	127501
20146	127502
20166	127503
20147	127505
20172	127502
20249	127504
20231	127504
20113	127505
20145	127502
20144	127504
20132	127502
20158	127502
20151	127501
20132	127500
20172	127505
20181	127501
20254	127506
20220	127500
20251	127502
20211	127498
20262	127499
20218	127506
20137	127506
20184	127499
20177	127501
20174	127503
20094	127499
20073	127500
20017	127500
19967	127499
20046	127500
20055	127505
20219	127504
20269	127505
20229	127504
20267	127501
20293	127503
20294	127503
20284	127502
20298	127500
20188	127506
20190	127499
20262	127499
20208	127500
20206	127506
20162	127505
20171	127505
20170	127502
20226	127504
20186	127503
20211	127500
20121	127503
20082	127504
20175	127500
20203	127506
20169	127504
20222	127505
20202	127502
20190	127508
20154	127505
20160	127502
20107	127505
20137	127507
20178	127506
20102	127502
20169	127500
20160	127502
20115	127505
20202	127502
20193	127502
20163	127506
20152	127502
20171	127505
20171	127502
20248	127500
20262	127498
20208	127499
20218	127504
20252	127501
20121	127503
20179	127502
20195	127500
20113	127502
20117	127500
20161	127503
20176	127501
20269	127502
20257	127503
20232	127504
20250	127502
20203	127499
20215	127502
20203	127503
20198	127505
20189	127504
20250	127504
20284	127502
20218	127501
20298	127502
20384	127504
20305	127503
20326	127502
20293	127502
20209	127508
20276	127504
20193	127501
20161	127502
20203	127501
20257	127503
20203	127506
20212	127503
20254	127502
20249	127502
20266	127499
20249	127502
20163	127501
20193	127503
20302	127501
20216	127503
20231	127504
20252	127501
20215	127502
20217	127506
20277	127504
20176	127505
20256	127500
20254	127505
20238	127504
20260	127503
20217	127501
20239	127501
20324	127507
20307	127502
20308	127501
20330	127504
20261	127504
20178	127502
20262	127503
20305	127507
20195	127503
20219	127501
20215	127503
20158	127502
20185	127504
20138	127502
20096	127502
20135	127503
20155	127508
20094	127500
20199	127503
20198	127503
20155	127505
20183	127506
20178	127508
20124	127505
20144	127507
20092	127503
20126	127501
20220	127502
20190	127508
20125	127499
20200	127503
20173	127505
20114	127503
20147	127503
20189	127499
20100	127505
20158	127507
20146	127507
20200	127506
20197	127505
20214	127499
20155	127503
20283	127502
20258	127505
20147	127504
20230	127504
20214	127502
20211	127503
20229	127509
20264	127505
20227	127503
20296	127498
20249	127504
20199	127498
20282	127507
20272	127501
20228	127503
20213	127503
20303	127503
20303	127503
20259	127506
20196	127503
20180	127503
20244	127506
20148	127502
20085	127504
20115	127501
20037	127503
20121	127502
20181	127505
20130	127505
20119	127504
20127	127502
20106	127506
20126	127504
20176	127504
20127	127503
20129	127502
20146	127503
20140	127506
20162	127504
20198	127502
20143	127502
20109	127506
20191	127502
20140	127504
20137	127507
20145	127503
20105	127503
20136	127506
20164	127505
20166	127504
20148	127506
20229	127505
20181	127506
20030	127502
20153	127503
20154	127505
20239	127501
20283	127510
20229	127504
20177	127504
20143	127502
20142	127506
20089	127506
20105	127503
20090	127508
20188	127507
20193	127505
20090	127503
20097	127501
20198	127502
20195	127503
20184	127508
20186	127501
20163	127501
20181	127500
20174	127501
20179	127502
20179	127506
20189	127507
20269	127504
20247	127506
20217	127508
20208	127500
20205	127504
20094	127504
20128	127507
20161	127507
20193	127502
20150	127503
20104	127501
20160	127503
20231	127503
20205	127508
20237	127508
20253	127506
20255	127509
20235	127507
20261	127505
20186	127506
20210	127509
20172	127504
20188	127505
20131	127499
20153	127507
20163	127505
20156	127505
20136	127506
20094	127503
20041	127506
20091	127503
20075	127509
20118	127508
20131	127500
20169	127504
20194	127509
20211	127502
20240	127500
20239	127510
20236	127503
20239	127505
20204	127502
20247	127506
20167	127506
20063	127506
20092	127507
20129	127502
20098	127504
20134	127509
20146	127501
20127	127508
20164	127506
20081	127504
20036	127503
20108	127506
20124	127503
20103	127504
20099	127503
20107	127510
20110	127510
20200	127508
20135	127508
20147	127505
20198	127502
20148	127499
20132	127499
20161	127504
20149	127504
20140	127507
20245	127511
20244	127505
20220	127502
20168	127505
20236	127504
20168	127500
20172	127505
20246	127502
20252	127502
20193	127505
20154	127506
20163	127503
20256	127506
20257	127501
20262	127506
20269	127506
20304	127504
20232	127505
20339	127504
20382	127502
20279	127504
20292	127505
20341	127506
20257	127504
20352	127507
20339	127507
20255	127505
20319	127507
20319	127507
20274	127510
20277	127503
20312	127507
20342	127505
20311	127506
20264	127507
20174	127501
20221	127500
20279	127507
20229	127506
20301	127507
20384	127506
20318	127507
20340	127502
20429	127508
20295	127503
20315	127507
20307	127509
20306	127506
20272	127505
20263	127505
20243	127505
20374	127508
20364	127507
20314	127507
20374	127505
20315	127503
20205	127506
20278	127506
20219	127506
20236	127509
20281	127505
20363	127502
20348	127504
20443	127512
20413	127505
20294	127508
20358	127501
20326	127505
20300	127506
20310	127504
20335	127506
20310	127505
20336	127510
20341	127508
20233	127504
20333	127507
20307	127503
20310	127504
20362	127507
20288	127507
20258	127503
20242	127503
20268	127505
20249	127504
20332	127506
20372	127510
20293	127504
20349	127502
20315	127502
20299	127508
20339	127500
20283	127510
20258	127505
20277	127508
20372	127507
20239	127505
20305	127505
20295	127504
20243	127507
20334	127509
20326	127508
20264	127506
20297	127510
20368	127509
20312	127508
20373	127508
20315	127505
20247	127506
20328	127506
20299	127506
20239	127502
20296	127510
20289	127508
20265	127505
20300	127508
20341	127507
20303	127508
20261	127509
20221	127510
20201	127507
20229	127506
20209	127503
20173	127503
20230	127503
20248	127506
20170	127507
20240	127506
20261	127506
20228	127507
20252	127508
20212	127506
20209	127504
20266	127507
20224	127508
20167	127503
20215	127504
20202	127507
20167	127506
20240	127508
20255	127510
20210	127505
20331	127507
20277	127507
20199	127506
20274	127506
20246	127509
20231	127505
20325	127507
20300	127507
20199	127506
20225	127508
20181	127505
20199	127503
20244	127508
20228	127507
20188	127503
20246	127506
20235	127506
20239	127500
20321	127509
20280	127505
20263	127510
20241	127506
20191	127508
20239	127510
20264	127510
20288	127507
20286	127503
20301	127503
20234	127505
20282	127505
20355	127509
20283	127502
20227	127510
20228	127507
20191	127506
20129	127507
20157	127502
20159	127505
20212	127505
20162	127509
20209	127505
20260	127505
20222	127507
20278	127507
20177	127507
20136	127502
20167	127505
20192	127507
20311	127508
20282	127509
20268	127505
20217	127508
20238	127511
20210	127506
20212	127508
20185	127510
20208	127507
20245	127506
20275	127506
20282	127510
20237	127507
20304	127508
20260	127508
20278	127505
20290	127507
20273	127506
20263	127507
20275	127503
20237	127506
20249	127501
20244	127509
20232	127506
20285	127504
20261	127512
20299	127509
20227	127509
20236	127509
20228	127509
20221	127507
20149	127507
20163	127512
20176	127506
20203	127508
20237	127506
20130	127506
20145	127507
20220	127514
20164	127506
20166	127509
20243	127508
20078	127508
20085	127507
20038	127505
20011	127512
20143	127511
20223	127512
20157	127509
20199	127505
20236	127506
20200	127511
20214	127507
20161	127510
20111	127511
20173	127506
20183	127509
20059	127506
20109	127507
20141	127506
20093	127512
20129	127511
20097	127508
20045	127509
20134	127507
20221	127510
20197	127509
20257	127508
20222	127509
20152	127509
20182	127510
20181	127509
20077	127510
20155	127505
20115	127509
20079	127509
20134	127510
20194	127509
20115	127507
20195	127508
20169	127512
20103	127506
20162	127507
20176	127506
20152	127513
20179	127509
20146	127511
20141	127508
20201	127507
20164	127511
20169	127503
20232	127509
20189	127507
20161	127507
20229	127509
20228	127507
20215	127506
20212	127507
20239	127508
20233	127507
20248	127509
20243	127505
20174	127509
20312	127514
20302	127509
20126	127512
20179	127508
20229	127508
20176	127504
20207	127509
20318	127509
20248	127511
20442	127506
20411	127515
20377	127508
20539	127507
20392	127508
20287	127509
20372	127509
20240	127507
20264	127509
20357	127511
20372	127505
20257	127505
20351	127504
20339	127509
20304	127509
20343	127507
20314	127504
20275	127506
20385	127507
20474	127505
20349	127507
20433	127508
20406	127509
20306	127511
20423	127508
20386	127508
20234	127504
20323	127505
20357	127507
20284	127508
20406	127511
20340	127510
20344	127510
20420	127507
20425	127508
20311	127508
20397	127512
20360	127507
20294	127510
20390	127508
20376	127506
20300	127509
20312	127511
20362	127509
20295	127511
20377	127511
20309	127514
20272	127509
20301	127511
20322	127506
20249	127509
20337	127508
20333	127509
20245	127509
20328	127508
20355	127505
20290	127509
20296	127510
20337	127504
20216	127516
20310	127512
20303	127511
20256	127508
20277	127507
20234	127510
20219	127509
20380	127514
20343	127512
20255	127510
20272	127505
20263	127512
20185	127508
20240	127507
20223	127507
20231	127513
20320	127508
20256	127505
20238	127507
20244	127507
20257	127507
20173	127509
20243	127506
20191	127513
20158	127508
20233	127509
20248	127505
20149	127510
20212	127511
20233	127512
20115	127509
20177	127511
20213	127507
20130	127509
20183	127510
20157	127509
20162	127514
20219	127512
20236	127507
20148	127511
20166	127511
20190	127514
20184	127512
20185	127513
20103	127511
20116	127513
20132	127508
20222	127510
20175	127511
20259	127506
20215	127507
20180	127509
20248	127510
20273	127511
20213	127512
20184	127509
20199	127515
20186	127509
20186	127508
20218	127509
20199	127509
20097	127508
20124	127508
20136	127511
20213	127511
20162	127511
20143	127510
20173	127513
20151	127513
20097	127509
20198	127513
20148	127508
20121	127509
20213	127510
20206	127509
20247	127509
20308	127510
20228	127509
20221	127511
20307	127510
20274	127514
20260	127514
20245	127509
20302	127509
20315	127511
20271	127508
20239	127512
20247	127510
20161	127512
20172	127510
20272	127510
20281	127512
20252	127512
20202	127512
20318	127510
20300	127508
20325	127512
20335	127512
20279	127509
20318	127513
20284	127514
20266	127509
20299	127512
20283	127512
20237	127511
20280	127512
20310	127511
20288	127509
20223	127506
20206	127510
20259	127515
20224	127511
20245	127510
20231	127510
20192	127513
20211	127508
20201	127510
20195	127509
20243	127515
20336	127508
20327	127510
20305	127509
20285	127515
20258	127507
20280	127509
20216	127511
20292	127513
20288	127508
20305	127507
20274	127505
20196	127509
20176	127506
20131	127510
20095	127510
20188	127511
20207	127511
20215	127512
20202	127514
20228	127514
20125	127509
20250	127509
20301	127511
20230	127514
20231	127508
20193	127513
20195	127506
20279	127506
20309	127512
20240	127513
20271	127508
20314	127507
20254	127516
20257	127508
20222	127511
20208	127508
20225	127510
20259	127505
20190	127508
20237	127510
20275	127509
20254	127511
20335	127515
20310	127512
20347	127508
20383	127511
20299	127509
20242	127513
20297	127511
20341	127511
20321	127508
20369	127512
20347	127509
20304	127507
20334	127508
20277	127509
20229	127510
20258	127511
20216	127515
20084	127514
20098	127513
20192	127512
20140	127510
20250	127512
20318	127513
20301	127514
20379	127512
20413	127510
20422	127512
20463	127511
20471	127511
20378	127515
20409	127509
20422	127510
20309	127508
20315	127513
20379	127509
20394	127512
20587	127514
20503	127516
20347	127511
20338	127513
20345	127516
20252	127514
20268	127512
20316	127512
20358	127511
20336	127514
20238	127514
20223	127513
20305	127515
20320	127511
20271	127513
20280	127513
20312	127508
20262	127515
20289	127511
20315	127513
20277	127514
20282	127511
20260	127516
20209	127513
20303	127508
20316	127513
20282	127513
20325	127514
20351	127513
20269	127514
20347	127513
20317	127512
20289	127513
20340	127515
20401	127512
20452	127512
20507	127515
20455	127515
20390	127511
20385	127516
20312	127511
20178	127511
20283	127512
20331	127512
20289	127508
20339	127514
20374	127512
20356	127511
20374	127512
20304	127512
20332	127511
20340	127510
20251	127511
20213	127512
20210	127512
20297	127513
20258	127512
20282	127512
20296	127513
20145	127509
20176	127512
20238	127512
20176	127513
20251	127512
20273	127515
20265	127510
20225	127515
20192	127513
20058	127513
20147	127512
20235	127512
20225	127507
20289	127517
20332	127513
20286	127511
20263	127516
20197	127514
20103	127513
20145	127513
20073	127515
19998	127512
20046	127513
20163	127512
20146	127513
20168	127510
20141	127513
20091	127513
20200	127509
20229	127509
20186	127509
20200	127511
20138	127514
20071	127514
20137	127510
20104	127509
20118	127514
20129	127512
20130	127509
20136	127516
20205	127514
20161	127516
20135	127510
20193	127517
20203	127513
20196	127514
20191	127514
20095	127514
20150	127510
20243	127514
20308	127511
20256	127512
20237	127513
20200	127515
20221	127509
20215	127510
20177	127513
20156	127511
20201	127516
20231	127516
20258	127516
20302	127512
20241	127511
20174	127512
20274	127517
20237	127511
20255	127512
20228	127517
20202	127512
20235	127517
20234	127513
20238	127514
20161	127510
20181	127515
20170	127517
20162	127515
20222	127513
20260	127515
20295	127516
20311	127515
20248	127515
20156	127514
20149	127517
20138	127514
20216	127517
20258	127514
20204	127510
20313	127516
20264	127516
20177	127514
20186	127515
20147	127513
20181	127511
20210	127513
20187	127511
20285	127509
20212	127515
20205	127517
20276	127511
20246	127515
20198	127512
20238	127512
20200	127515
20295	127519
20302	127514
20330	127514
20308	127512
20350	127514
20313	127513
20293	127518
20289	127518
20274	127514
20276	127512
20250	127514
20361	127516
20369	127515
20384	127515
20396	127513
20346	127514
20320	127515
20345	127515
20315	127517
20330	127515
20370	127513
20351	127514
20358	127515
20329	127514
20340	127516
20341	127516
20380	127513
20362	127516
20327	127515
20298	127514
20304	127515
20313	127511
20398	127515
20305	127514
20331	127514
20338	127519
20321	127512
20416	127517
20352	127518
20351	127516
20390	127512
20410	127514
20305	127511
20314	127517
20278	127513
20240	127513
20312	127514
20357	127516
20361	127515
20383	127515
20353	127514
20237	127516
20272	127516
20242	127515
20207	127513
20357	127516
20309	127518
20299	127512
20372	127515
20390	127516
20346	127516
20412	127514
20448	127520
20387	127518
20406	127517
20314	127516
20276	127517
20340	127515
20343	127514
20323	127512
20312	127514
20324	127514
20152	127514
20217	127510
20260	127515
20189	127514
20217	127511
20221	127514
20212	127519
20291	127517
20335	127515
20251	127517
20263	127517
20210	127517
20189	127515
20287	127518
20314	127514
20273	127514
20368	127514
20341	127512
20228	127514
20296	127514
20280	127517
20240	127516
20317	127517
20312	127512
20263	127513
20314	127513
20236	127515
20174	127517
20181	127518
20184	127519
20175	127516
20190	127514
20203	127516
20216	127515
20397	127515
20346	127517
20275	127514
20335	127514
20317	127517
20215	127513
20253	127517
20262	127520
20198	127518
20285	127518
20288	127518
20213	127516
20316	127516
20342	127518
20262	127519
20262	127519
20206	127516
20132	127516
20191	127512
20157	127517
20155	127515
20269	127519
20282	127517
20191	127519
20226	127513
20181	127517
20116	127517
20096	127513
